time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	1.011510	0.905041	-0.004380	0.001205	0.000828	6.523819E-5
0.000100	-1.497892	0.879490	0.135031	-0.001856	0.000828	0.005059
0.000200	0.337367	0.377416	0.014735	0.000399	0.000345	0.000710
0.000300	-1.567660	-1.733795	-0.039120	-0.001856	-0.001588	-0.002029
0.000400	-0.898093	-1.379658	-0.062658	-0.001051	-0.001266	-0.002835
0.000500	-2.573796	0.164925	0.079184	-0.003145	0.000184	0.002321
0.000600	-4.155442	0.309194	0.043099	-0.005078	0.000345	6.523819E-5
0.000700	1.495453	-0.810638	0.057842	0.001849	-0.000783	0.003287
0.000800	3.872487	-0.789318	-0.102605	0.004749	-0.000783	-0.002673
0.000900	-1.793969	-0.336578	0.128924	-0.002178	-0.000299	0.004898
0.001000	0.298422	-1.162031	0.190564	0.000399	-0.001105	0.008603
0.001100	2.401178	-1.499933	-0.057976	0.002977	-0.001427	-0.001224
0.001200	2.401835	-1.493502	0.005227	0.002977	-0.001427	0.001515
0.001300	-0.502881	-1.385499	-0.181724	-0.000567	-0.001266	-0.007829
0.001400	2.032419	-0.463002	-0.009037	0.002494	-0.000460	0.000549
0.001500	-2.103272	-2.068191	0.157881	-0.002501	-0.001910	0.006348
0.001600	-0.077465	-0.323555	-0.010293	-8.404522E-5	-0.000299	-0.000418
0.001700	1.285015	-3.766807	-0.064399	0.001688	-0.003521	-0.001546
0.001800	2.287154	-0.809836	-0.057603	0.002816	-0.000783	-0.001385
0.001900	-1.475126	1.745793	0.145990	-0.001856	0.001634	0.005381
0.002000	1.021668	1.261852	0.101127	0.001205	0.001151	0.004576
0.002100	0.743163	0.732548	0.042072	0.000883	0.000667	0.001998
0.002200	-0.337588	-0.158153	-0.044223	-0.000406	-0.000138	-0.002029
0.002300	1.913200	0.047555	-0.072572	0.002332	2.295712E-5	-0.002351
0.002400	-2.405511	1.550248	0.068678	-0.002984	0.001473	0.001676
0.002500	-1.002617	-0.339181	-0.019981	-0.001212	-0.000299	-0.001224
0.002600	0.352720	0.913768	0.184149	0.000399	0.000828	0.007959
0.002700	-1.124557	0.016046	0.090516	-0.001373	2.295712E-5	0.003448
0.002800	1.229401	-0.831963	-0.110632	0.001527	-0.000783	-0.004123
0.002900	-0.417838	1.763381	0.154406	-0.000567	0.001634	0.006187
0.003000	0.077592	0.546223	0.014265	7.705298E-5	0.000506	0.000549
0.003100	-2.955974	0.684419	0.144597	-0.003628	0.000667	0.004898
0.003200	0.607261	0.565042	0.116994	0.000721	0.000506	0.005220
0.003300	-2.821078	0.842089	-0.026988	-0.003467	0.000828	-0.002512
0.003400	1.884079	-1.009638	-0.258970	0.002332	-0.000944	-0.010245
