time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-2.083407	-1.636390	-0.038806	-0.002488	-0.001490	-0.002250
2.500000E-5	1.543202	0.666250	-0.071414	0.001861	0.000605	-0.002572
5.000000E-5	-4.191822	-1.482568	0.101213	-0.005066	-0.001329	0.002905
7.500000E-5	1.142022	0.484985	-0.090611	0.001378	0.000443	-0.003539
1.000000E-4	-2.592914	-0.943100	0.054608	-0.003133	-0.000845	0.001455
0.000125	3.252989	0.356130	0.014743	0.003956	0.000282	0.001938
0.000150	1.529318	0.144274	-0.099553	0.001861	0.000121	-0.003700
0.000175	-1.257739	-0.402260	0.062595	-0.001522	-0.000362	0.002261
0.000200	1.547315	0.835198	-0.111605	0.001861	0.000766	-0.004345
0.000225	-1.257352	-0.398478	0.099772	-0.001522	-0.000362	0.003871
0.000250	2.372945	-2.954555	-0.087678	0.002989	-0.002779	-0.002250
0.000275	3.394085	0.703176	0.003727	0.004117	0.000605	0.001455
0.000300	1.334504	-2.272897	-0.026356	0.001700	-0.002134	-0.000156
0.000325	-3.278931	-1.973030	0.238909	-0.003938	-0.001812	0.009349
0.000350	3.411656	1.389939	-0.049221	0.004117	0.001249	-0.000961
0.000375	-2.940879	0.940841	-0.075101	-0.003616	0.000927	-0.004667
0.000400	-2.356911	-1.988046	-0.052543	-0.002810	-0.001812	-0.002895
0.000425	-0.880175	-1.095621	-0.010959	-0.001038	-0.001006	-0.000639
0.000450	2.465595	0.526168	0.108586	0.002989	0.000443	0.005644
0.000475	1.380345	-0.537264	0.025304	0.001700	-0.000523	0.001777
0.000500	1.206130	2.914190	-0.024979	0.001378	0.002699	-0.001123
0.000525	-1.005054	-0.769144	-0.183013	-0.001199	-0.000684	-0.008211
0.000550	-1.119943	-0.216219	0.169843	-0.001361	-0.000201	0.006932
0.000575	4.618421	2.093982	-0.117331	0.005567	0.001893	-0.003539
0.000600	-1.446340	2.522299	-0.064158	-0.001844	0.002377	-0.003861
0.000625	-0.711040	0.298025	0.060327	-0.000877	0.000282	0.002261
0.000650	0.598276	-0.057702	-0.240067	0.000734	-3.984676E-5	-0.010144
0.000675	-2.447822	-0.428241	-0.007752	-0.002972	-0.000362	-0.001284
0.000700	-0.446728	0.302327	0.061501	-0.000555	0.000282	0.002422
0.000725	1.804253	0.509926	0.051742	0.002184	0.000443	0.002905
0.000750	0.627165	0.997221	-0.075975	0.000734	0.000927	-0.003217
0.000775	-0.310208	0.475886	0.046063	-0.000394	0.000443	0.001777
0.000800	1.781873	-0.352594	0.077961	0.002184	-0.000362	0.004194
0.000825	2.565503	-0.688175	0.057768	0.003150	-0.000684	0.003710
0.000850	0.750922	0.659774	-0.011736	0.000895	0.000605	-0.000317
0.000875	-0.556138	1.166290	0.070014	-0.000716	0.001088	0.002583
0.000900	6.328130	1.783105	-0.038609	0.007661	0.001571	0.000650
0.000925	-0.407744	1.842153	-0.110610	-0.000555	0.001732	-0.005311
0.000950	-2.849157	-0.611020	-0.041819	-0.003455	-0.000523	-0.002895
0.000975	-2.447358	-0.423702	0.036862	-0.002972	-0.000362	0.000650
0.001000	0.966170	-1.231804	0.063478	0.001217	-0.001168	0.003388
0.001025	-0.970970	0.465319	0.044986	-0.001199	0.000443	0.001455
0.001050	-0.072851	-0.555820	0.069034	-7.175061E-5	-0.000523	0.003066
0.001075	-1.245208	0.106475	-0.039389	-0.001522	0.000121	-0.002250
0.001100	-1.786364	-0.410865	0.060246	-0.002166	-0.000362	0.001938
0.001125	0.295713	3.428862	0.075263	0.000250	0.003182	0.002744
0.001150	0.595671	-0.211896	-0.054883	0.000734	-0.000201	-0.002089
0.001175	0.485643	0.646014	-0.105855	0.000573	0.000605	-0.004506
0.001200	-1.385725	-0.234896	0.027393	-0.001683	-0.000201	0.000650
0.001225	0.073131	-0.032260	0.092183	8.934760E-5	-3.984676E-5	0.004033
0.001250	3.383850	0.345608	-0.109215	0.004117	0.000282	-0.003378
0.001275	-0.047636	0.463165	-0.120062	-7.175061E-5	0.000443	-0.005311
0.001300	-2.219347	-1.804274	0.032399	-0.002649	-0.001651	0.000811
0.001325	0.882866	0.659844	-0.031596	0.001056	0.000605	-0.001123
0.001350	-3.371813	-0.432518	0.094094	-0.004099	-0.000362	0.002744
0.001375	0.147759	2.886010	-0.137493	8.934760E-5	0.002699	-0.006439
0.001400	1.495143	-1.219795	0.099287	0.001861	-0.001168	0.005160
0.001425	0.888525	0.843924	0.076924	0.001056	0.000766	0.003549
0.001450	2.924103	2.941588	-0.022921	0.003472	0.002699	-0.000317
0.001475	-1.349036	1.153762	0.070208	-0.001683	0.001088	0.002261
0.001500	0.564912	-1.413826	0.036846	0.000734	-0.001329	0.002099
0.001525	1.545058	0.684408	0.107039	0.001861	0.000605	0.005160
0.001550	3.803877	1.226120	-0.020280	0.004600	0.001088	0.000488
0.001575	-0.247956	2.886933	-0.066758	-0.000394	0.002699	-0.003539
0.001600	-1.555557	3.388153	-0.037057	-0.002005	0.003182	-0.002895
0.001625	2.532617	3.112594	0.018776	0.002989	0.002860	0.001294
0.001650	-0.603139	-0.580691	-0.093179	-0.000716	-0.000523	-0.004183
0.001675	-2.045559	-0.236384	0.115542	-0.002488	-0.000201	0.004194
0.001700	2.004495	-1.914598	-0.008998	0.002506	-0.001812	0.000811
0.001725	1.908351	-0.534712	-0.031831	0.002345	-0.000523	-0.000478
0.001750	-1.245982	0.098910	-0.113744	-0.001522	0.000121	-0.005472
0.001775	-2.023218	0.625758	0.085606	-0.002488	0.000605	0.002744
0.001800	1.751282	3.599344	-0.175958	0.002023	0.003343	-0.007566
0.001825	-1.900118	0.281880	0.086643	-0.002327	0.000282	0.002905
0.001850	-0.864938	-0.560405	0.147302	-0.001038	-0.000523	0.006127
0.001875	1.393262	-0.024745	-0.039502	0.001700	-3.984676E-5	-0.001123
0.001900	2.678058	3.630858	-0.010124	0.003150	0.003343	5.140119E-6
0.001925	-0.662439	-2.834139	-0.132082	-0.000716	-0.002617	-0.005472
0.001950	0.231837	1.001927	0.031938	0.000250	0.000927	0.001294
0.001975	1.265547	0.145267	-0.048679	0.001539	0.000121	-0.001606
0.002000	1.681849	0.860614	0.117625	0.002023	0.000766	0.005644
0.002025	0.012361	-2.300083	-0.087995	8.934760E-5	-0.002134	-0.003378
0.002050	0.313362	-0.907123	-0.044005	0.000412	-0.000845	-0.001606
0.002075	0.501267	1.185013	0.089583	0.000573	0.001088	0.003871
0.002100	3.917283	0.529970	-0.080137	0.004761	0.000443	-0.001928
0.002125	-1.636269	0.281643	0.043204	-0.002005	0.000282	0.001133
0.002150	1.023459	1.001972	-0.090943	0.001217	0.000927	-0.003700
0.002175	-0.939708	1.672166	0.001588	-0.001199	0.001571	-0.000639
0.002200	-2.676180	0.948926	-0.036749	-0.003294	0.000927	-0.002895
0.002225	-1.449100	2.366591	0.106155	-0.001844	0.002216	0.003549
0.002250	1.667617	0.335233	0.056027	0.002023	0.000282	0.003066
0.002275	1.164981	1.353179	-0.061063	0.001378	0.001249	-0.002411
0.002300	0.349510	0.476239	-0.053239	0.000412	0.000443	-0.002250
0.002325	1.658619	-0.010229	0.062053	0.002023	-3.984676E-5	0.003388
