time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	2.333932	2.090035	-0.242101	0.002782	0.001935	-0.009906
2.500000E-5	-5.618607	-4.061476	0.035046	-0.006723	-0.003703	-7.895795E-5
5.000000E-5	0.433584	0.024597	0.153894	0.000527	1.957123E-6	0.006848
7.500000E-5	2.161187	0.532359	-0.224864	0.002621	0.000485	-0.008939
1.000000E-4	-4.358202	-1.288065	-0.102682	-0.005273	-0.001126	-0.006040
0.000125	-4.004926	-2.991332	0.102088	-0.004790	-0.002737	0.003304
0.000150	1.508405	-4.294935	0.031889	0.001976	-0.004025	0.002821
0.000175	0.686617	-0.338882	-0.058253	0.000849	-0.000320	-0.002173
0.000200	3.393888	2.133725	0.022842	0.004071	0.001935	0.002015
0.000225	-1.660779	0.830757	-0.097352	-0.002051	0.000807	-0.005073
0.000250	-0.862067	1.028879	0.025845	-0.001084	0.000969	0.000565
0.000275	2.834775	0.925839	0.138246	0.003426	0.000807	0.007009
0.000300	-0.106205	-0.350654	-0.050624	-0.000118	-0.000320	-0.002173
0.000325	0.659197	-1.379429	-0.081070	0.000849	-0.001287	-0.002979
0.000350	-2.168004	-3.477138	0.141655	-0.002534	-0.003220	0.005882
0.000375	-0.120359	-0.875278	-0.104787	-0.000118	-0.000804	-0.004429
0.000400	0.280937	-0.692878	-0.074437	0.000365	-0.000642	-0.002979
0.000425	0.154150	-0.513787	0.005613	0.000204	-0.000481	0.000404
0.000450	-0.245716	-0.682190	0.112821	-0.000279	-0.000642	0.004915
0.000475	5.558574	4.074995	0.066013	0.006648	0.003707	0.004432
0.000500	0.681151	-0.521070	-0.148185	0.000849	-0.000481	-0.006040
0.000525	-2.999100	0.130427	0.027797	-0.003662	0.000163	-7.895795E-5
0.000550	-0.214647	0.522766	0.050833	-0.000279	0.000485	0.002015
0.000575	0.645429	-1.900271	-0.098055	0.000849	-0.001770	-0.003623
0.000600	1.460746	-1.024843	-0.120751	0.001815	-0.000965	-0.004429
0.000625	-0.512710	-0.841444	0.289394	-0.000601	-0.000804	0.012487
0.000650	2.877021	2.626291	-0.155847	0.003426	0.002418	-0.006040
0.000675	-5.077142	-3.541109	-0.034847	-0.006078	-0.003220	-0.002979
0.000700	-0.204451	0.879955	0.160058	-0.000279	0.000807	0.006687
0.000725	0.576666	0.519785	-0.101790	0.000688	0.000485	-0.004268
0.000750	-2.357069	-0.557118	-0.029711	-0.002857	-0.000481	-0.002173
0.000775	-3.377360	0.816978	0.034430	-0.004145	0.000807	-7.895795E-5
0.000800	0.970433	0.371098	0.075862	0.001171	0.000324	0.003626
0.000825	3.759463	0.936925	0.103321	0.004554	0.000807	0.005882
0.000850	0.850866	0.878250	-0.021132	0.001010	0.000807	-0.000723
0.000875	0.705270	0.358473	-0.007104	0.000849	0.000324	-7.895795E-5
0.000900	1.955078	2.642063	0.143041	0.002299	0.002418	0.006526
0.000925	1.486953	-0.124872	0.221090	0.001815	-0.000159	0.010231
0.000950	-1.118773	1.356420	-0.115195	-0.001407	0.001291	-0.005717
0.000975	-4.744686	-0.939410	-0.015667	-0.005756	-0.000804	-0.002495
0.001000	-2.507087	-1.248870	-0.005234	-0.003018	-0.001126	-0.001046
