time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-2.781398	-0.192565	0.168095	-0.003388	-0.000154	0.006154
0.000100	-0.264466	0.164074	-0.118618	-0.000327	0.000168	-0.005284
0.000200	2.999469	-1.331619	-0.026629	0.003701	-0.001282	0.000355
0.000300	-1.593712	-0.190038	0.007940	-0.001938	-0.000154	-0.000289
0.000400	-0.281264	-0.515123	0.008685	-0.000327	-0.000476	0.000355
0.000500	-1.702347	-4.342014	0.017052	-0.001938	-0.004021	0.000838
0.000600	-0.845340	-1.900280	0.082490	-0.000971	-0.001765	0.003577
0.000700	3.171402	0.218113	-0.121938	0.003862	0.000168	-0.003995
0.000800	0.584123	2.266020	0.008612	0.000640	0.002101	0.000194
0.000900	0.361231	-1.198129	-0.004209	0.000479	-0.001121	0.000194
0.001000	-1.687691	1.211032	0.193302	-0.002099	0.001135	0.007443
0.001100	0.502018	-0.854109	-0.044967	0.000640	-0.000799	-0.001578
0.001200	4.389330	1.288803	0.012121	0.005312	0.001135	0.002127
0.001300	1.611735	1.092270	0.212855	0.001929	0.000973	0.009699
0.001400	1.445243	-0.146803	-0.039896	0.001768	-0.000154	-0.001095
0.001500	-0.999084	2.266308	0.258091	-0.001293	0.002101	0.010343
0.001600	1.560543	-0.824416	0.082418	0.001929	-0.000799	0.004382
0.001700	-1.285892	1.398350	0.271982	-0.001615	0.001296	0.010987
0.001800	-1.976084	0.327565	0.054764	-0.002421	0.000329	0.001483
0.001900	2.433459	2.287814	-0.064957	0.002895	0.002101	-0.002223
0.002000	1.299763	-0.665445	-0.014714	0.001607	-0.000638	3.272854E-5
0.002100	-0.327454	2.769344	-0.002679	-0.000488	0.002584	-0.000773
0.002200	2.994777	-1.506241	-0.042204	0.003701	-0.001443	-0.000289
0.002300	-1.967859	0.665461	-0.025618	-0.002421	0.000651	-0.002062
0.002400	2.028901	1.944789	0.026675	0.002412	0.001779	0.001644
0.002500	-6.390861	-1.812603	0.106860	-0.007737	-0.001604	0.002288
0.002600	0.271055	0.368864	0.111220	0.000318	0.000329	0.004866
0.002700	-4.826554	-2.641365	0.218200	-0.005804	-0.002410	0.007927
0.002800	-3.051021	-0.377543	0.091860	-0.003710	-0.000315	0.002771
0.002900	-2.086112	1.185475	0.003792	-0.002582	0.001135	-0.000934
0.003000	4.164427	-2.195017	-0.194025	0.005151	-0.002087	-0.006250
0.003100	-3.545470	-4.045584	-0.183084	-0.004193	-0.003698	-0.008667
0.003200	4.033295	2.836361	-0.022336	0.004828	0.002584	0.000194
0.003300	-2.129465	-0.397098	-0.244205	-0.002582	-0.000315	-0.011405
0.003400	-1.507185	-1.921439	-0.022685	-0.001777	-0.001765	-0.001256
0.003500	-0.060228	2.930867	-0.156946	-0.000166	0.002746	-0.007378
0.003600	-0.436515	-1.386793	-0.034462	-0.000488	-0.001282	-0.001417
0.003700	1.683836	3.857102	0.175799	0.001929	0.003551	0.007604
0.003800	-0.800620	-0.175618	0.026334	-0.000971	-0.000154	0.000838
0.003900	-1.169056	0.993189	-0.329260	-0.001454	0.000973	-0.014949
0.004000	2.488802	-0.649678	-0.044748	0.003056	-0.000638	-0.000773
0.004100	-6.288852	2.145836	-0.103717	-0.007737	0.002101	-0.007539
0.004200	-2.829869	3.069583	-0.062618	-0.003549	0.002907	-0.004478
0.004300	0.845250	2.110453	0.139204	0.000962	0.001940	0.005993
0.004400	6.037960	-1.292923	-0.119078	0.007406	-0.001282	-0.002384
0.004500	-2.148173	3.799824	0.208958	-0.002743	0.003551	0.007443
0.004600	4.203025	-0.658974	-0.403314	0.005151	-0.000638	-0.015594
