time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	0.199419	0.902987	-0.007925	0.000214	0.000839	-0.000429
2.500000E-5	1.995772	-1.138156	0.051325	0.002470	-0.001094	0.003276
5.000000E-5	3.762113	0.778313	-0.087577	0.004564	0.000678	-0.002362
7.500000E-5	-0.751258	-0.134650	0.141741	-0.000913	-0.000128	0.005854
1.000000E-4	3.242100	1.111388	-0.133130	0.003920	0.001000	-0.004618
0.000125	-4.740528	-1.083269	-0.061571	-0.005746	-0.000933	-0.004457
0.000150	-3.170793	-1.730221	0.135982	-0.003813	-0.001578	0.004887
0.000175	2.119968	3.680912	-0.204060	0.002470	0.003416	-0.008645
0.000200	-1.810905	-0.175314	-0.093459	-0.002202	-0.000128	-0.004779
0.000225	0.422196	-0.657504	-0.080012	0.000537	-0.000611	-0.003168
0.000250	4.696572	1.142427	-0.054173	0.005692	0.001000	-0.000590
0.000275	0.887059	1.948805	-0.036080	0.001020	0.001805	-0.001557
0.000300	-2.350514	-0.677523	0.154887	-0.002846	-0.000611	0.005854
0.000325	0.225756	1.932942	-0.089206	0.000214	0.001805	-0.004134
0.000350	-0.374119	-0.832172	0.027292	-0.000430	-0.000772	0.001182
0.000375	2.785422	3.866101	-0.187406	0.003275	0.003578	-0.007678
0.000400	-0.680122	-2.402781	-0.062015	-0.000752	-0.002222	-0.002523
0.000425	-1.958486	-0.843233	0.165238	-0.002363	-0.000772	0.006498
0.000450	2.365381	-2.166765	0.084178	0.002953	-0.002061	0.005048
0.000475	0.129187	3.308667	-0.152935	5.334760E-5	0.003094	-0.007195
0.000500	-1.135563	0.364038	0.002677	-0.001397	0.000356	-0.000429
0.000525	2.555787	5.230785	-0.339090	0.002953	0.004866	-0.014606
0.000550	-3.798617	-0.388824	-0.182905	-0.004619	-0.000289	-0.009451
0.000575	4.710804	1.667808	0.007425	0.005692	0.001483	0.001987
0.000600	1.689420	2.311335	0.002313	0.001987	0.002128	0.000376
0.000625	1.497790	0.054034	-0.053907	0.001825	3.334936E-5	-0.001718
0.000650	-2.748741	-0.701189	-0.016034	-0.003330	-0.000611	-0.001718
0.000675	1.111576	0.405337	0.059133	0.001342	0.000356	0.002954
0.000700	1.135658	-3.739002	0.122740	0.001503	-0.003511	0.006498
0.000725	2.669026	-0.619232	-0.053299	0.003275	-0.000611	-0.001073
0.000750	-0.720112	1.071063	0.087190	-0.000913	0.001000	0.003276
0.000775	1.208146	-0.970388	0.122862	0.001503	-0.000933	0.006015
0.000800	5.022944	3.555885	-0.184409	0.006014	0.003255	-0.006551
0.000825	-2.590422	0.329216	-0.113457	-0.003169	0.000356	-0.006067
0.000850	0.462533	0.895562	-0.122002	0.000537	0.000839	-0.005262
0.000875	-1.145450	0.009876	-0.076806	-0.001397	3.334936E-5	-0.003812
0.000900	1.124184	0.914830	-0.035415	0.001342	0.000839	-0.001235
0.000925	-0.194130	0.925094	0.271005	-0.000269	0.000839	0.011492
0.000950	2.376520	-1.671647	-0.151646	0.002953	-0.001578	-0.005262
0.000975	-0.065512	0.892632	-0.068584	-0.000108	0.000839	-0.003168
0.001000	-0.345617	0.218968	0.154207	-0.000430	0.000194	0.006498
0.001025	5.697860	4.091076	-0.129169	0.006819	0.003739	-0.003973
0.001050	1.376391	0.414557	0.108638	0.001664	0.000356	0.005209
0.001075	0.188938	0.414300	0.291100	0.000214	0.000356	0.012620
0.001100	4.278749	0.283478	0.068805	0.005208	0.000194	0.004726
0.001125	2.092316	2.638095	-0.249183	0.002470	0.002450	-0.010417
0.001150	-3.960508	-1.582881	0.006759	-0.004780	-0.001417	-0.001073
0.001175	0.630611	-2.873360	0.209423	0.000859	-0.002705	0.009881
0.001200	3.376803	1.267166	-0.323303	0.004081	0.001161	-0.012834
0.001225	-2.070409	-0.003859	-0.067904	-0.002524	3.334936E-5	-0.003812
0.001250	-0.447420	1.414774	0.022854	-0.000591	0.001322	0.000538
0.001275	-1.685021	-0.491955	0.175258	-0.002041	-0.000450	0.006981
0.001300	0.189493	0.548446	-0.091125	0.000214	0.000517	-0.003973
0.001325	1.225214	-0.288543	0.021583	0.001503	-0.000289	0.001504
0.001350	0.151257	4.168161	-0.208896	5.334760E-5	0.003900	-0.009773
0.001375	-3.040048	-1.741877	0.000870	-0.003652	-0.001578	-0.000912
0.001400	1.766949	0.234472	-0.022285	0.002148	0.000194	-0.000268
0.001425	-2.615290	-0.686365	0.109099	-0.003169	-0.000611	0.003759
0.001450	2.321873	1.272654	-0.104935	0.002792	0.001161	-0.003812
0.001475	-1.300933	-0.864064	-0.142259	-0.001558	-0.000772	-0.006551
0.001500	-1.960226	-0.860256	-0.002061	-0.002363	-0.000772	-0.000751
0.001525	-1.025574	-0.494250	0.049931	-0.001235	-0.000450	0.001826
0.001550	-0.200137	0.737610	0.129025	-0.000269	0.000678	0.005370
0.001575	1.334469	-1.154019	-0.001801	0.001664	-0.001094	0.000699
0.001600	-1.677994	-0.165786	-0.020375	-0.002041	-0.000128	-0.001557
0.001625	-0.767384	-0.678567	-0.102028	-0.000913	-0.000611	-0.004618
0.001650	-4.779589	-2.623852	0.103105	-0.005746	-0.002383	0.002954
0.001675	2.268850	-0.790661	0.024167	0.002792	-0.000772	0.002149
0.001700	1.275361	1.617930	0.051640	0.001503	0.001483	0.002471
0.001725	0.568913	-0.126757	0.013774	0.000698	-0.000128	0.000860
0.001750	1.941551	-3.213198	0.065176	0.002470	-0.003028	0.004243
0.001775	1.475100	4.211992	0.016325	0.001664	0.003900	0.000538
0.001800	0.853671	0.721151	-0.197159	0.001020	0.000678	-0.008323
0.001825	-2.219730	-0.688801	0.023493	-0.002685	-0.000611	0.000215
0.001850	-1.153753	-0.328777	-0.003859	-0.001397	-0.000289	-0.000590
0.001875	1.107348	0.235254	0.088170	0.001342	0.000194	0.004243
0.001900	3.221344	0.264756	0.049236	0.003920	0.000194	0.003437
0.001925	-0.739616	0.365385	-0.045751	-0.000913	0.000356	-0.002362
0.001950	-0.885096	-0.153257	-0.020569	-0.001074	-0.000128	-0.001235
0.001975	-1.427411	-0.681946	-0.032468	-0.001719	-0.000611	-0.001879
0.002000	-1.148016	-0.143941	0.112096	-0.001397	-0.000128	0.004404
0.002025	2.564656	0.422759	0.004249	0.003114	0.000356	0.001182
0.002050	1.243713	0.407299	0.057861	0.001503	0.000356	0.002954
0.002075	1.379692	0.575561	-0.009626	0.001664	0.000517	5.423819E-5
0.002100	-0.544685	-2.239815	-0.181551	-0.000591	-0.002061	-0.007678
0.002125	-0.880945	0.016069	-0.057042	-0.001074	3.334936E-5	-0.002846
0.002150	-1.156860	-0.487890	0.132994	-0.001397	-0.000450	0.005370
0.002175	2.564850	0.424650	0.022838	0.003114	0.000356	0.001987
0.002200	1.364222	0.038075	-0.190193	0.001664	3.334936E-5	-0.007678
0.002225	-2.184472	0.685860	-0.071249	-0.002685	0.000678	-0.004134
0.002250	-1.281932	-0.163304	-0.057650	-0.001558	-0.000128	-0.003007
0.002275	1.053049	-1.840545	0.094585	0.001342	-0.001739	0.004887
0.002300	1.761329	0.050771	-0.127088	0.002148	3.334936E-5	-0.004779
0.002325	-2.274687	2.252474	0.040462	-0.002846	0.002128	0.000376
0.002350	2.842389	0.944498	-0.011051	0.003436	0.000839	0.000538
0.002375	1.237667	0.219437	-0.087837	0.001503	0.000194	-0.003329
0.002400	0.189802	0.551472	-0.061383	0.000214	0.000517	-0.002684
0.002425	-3.619595	1.358984	-0.032136	-0.004457	0.001322	-0.003168
0.002450	1.361695	-0.115363	0.002427	0.001664	-0.000128	0.000699
0.002475	0.724125	0.744535	0.053204	0.000859	0.000678	0.002471
0.002500	-2.487498	-0.855620	0.125712	-0.003008	-0.000772	0.004565
0.002525	5.238037	1.662794	-0.124066	0.006336	0.001483	-0.003490
0.002550	-2.767550	-1.400057	-0.082054	-0.003330	-0.001255	-0.004457
0.002575	-2.634988	-1.393934	-0.042431	-0.003169	-0.001255	-0.002684
0.002600	0.824188	-0.468295	0.017257	0.001020	-0.000450	0.001182
0.002625	-0.506681	-0.838295	-0.012331	-0.000591	-0.000772	-0.000590
0.002650	-0.541553	-2.209173	0.119589	-0.000591	-0.002061	0.005370
0.002675	1.113253	0.550453	-0.215278	0.001342	0.000517	-0.008967
