time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-2.882413	1.255921	-0.155395	-0.003554	0.001227	-0.008182
2.500000E-5	-3.246247	2.469744	-0.068574	-0.004037	0.002355	-0.004799
5.000000E-5	-1.473666	-0.447538	-0.116945	-0.001782	-0.000384	-0.005604
7.500000E-5	2.808767	1.559928	0.247916	0.003373	0.001388	0.011633
1.000000E-4	3.361022	2.572008	-0.091259	0.004018	0.002355	-0.003027
0.000125	-2.200059	1.992593	0.179383	-0.002748	0.001871	0.006478
0.000150	4.654391	1.545406	-0.182559	0.005629	0.001388	-0.006248
0.000175	-0.220596	1.996678	-0.088782	-0.000332	0.001871	-0.004315
0.000200	2.398047	1.027905	0.182697	0.002890	0.000905	0.008734
0.000225	-2.386674	0.041790	-0.265794	-0.002910	9.925130E-5	-0.012531
0.000250	-6.149262	-2.429113	-0.165698	-0.007420	-0.002156	-0.009309
0.000275	-3.299463	0.404537	0.041939	-0.004037	0.000421	0.000357
0.000300	3.507430	3.099729	-0.027215	0.004179	0.002838	-0.000288
0.000325	4.202406	-0.548762	-0.295016	0.005145	-0.000545	-0.010920
0.000350	-1.459512	0.077087	-0.062782	-0.001782	9.925130E-5	-0.003349
0.000375	-1.556893	1.444868	-0.204584	-0.001943	0.001388	-0.009793
0.000400	3.385374	3.453821	0.072128	0.004018	0.003160	0.003901
0.000425	-0.842039	-1.623012	0.132009	-0.000976	-0.001512	0.005673
0.000450	4.370058	0.701659	0.069269	0.005306	0.000583	0.004706
0.000475	0.053605	-2.668362	-0.081880	0.000151	-0.002478	-0.003027
0.000500	-0.639386	1.128271	-0.058748	-0.000815	0.001066	-0.003027
0.000525	2.527632	1.004899	-0.063947	0.003051	0.000905	-0.001899
0.000550	-0.745109	2.157021	-0.131322	-0.000976	0.002032	-0.006410
0.000575	-1.462928	-0.085052	0.044329	-0.001782	-6.184676E-5	0.001323
0.000600	0.622165	3.784182	0.349332	0.000635	0.003482	0.014694
0.000625	4.055017	3.808715	0.056026	0.004823	0.003482	0.003417
0.000650	-0.511555	0.959394	-0.038418	-0.000654	0.000905	-0.002060
0.000675	-1.020353	1.788342	-0.312359	-0.001299	0.001710	-0.014303
0.000700	1.565868	4.624877	-0.035259	0.001762	0.004288	-0.001738
0.000725	0.752035	3.892674	-0.305563	0.000796	0.003643	-0.013659
0.000750	-4.380097	-5.508533	-0.106958	-0.005165	-0.005056	-0.005443
0.000775	-2.312381	-2.324170	0.269582	-0.002748	-0.002156	0.011150
0.000800	4.182231	-1.389720	-0.056884	0.005145	-0.001351	-0.000449
0.000825	0.015523	0.952867	-0.184780	-9.750607E-6	0.000905	-0.008182
0.000850	-3.606665	-1.177799	-0.162620	-0.004359	-0.001028	-0.008343
0.000875	-1.253030	-2.157684	0.040765	-0.001460	-0.001995	0.001645
0.000900	0.350584	3.708761	-0.350784	0.000312	0.003482	-0.015753
0.000925	0.651185	-0.054416	0.016547	0.000796	-6.184676E-5	0.001001
0.000950	2.339881	3.937781	-0.108909	0.002729	0.003643	-0.004476
0.000975	-2.253106	0.057748	-0.129508	-0.002748	9.925130E-5	-0.006571
0.001000	-2.506512	0.546294	-0.388812	-0.003071	0.000583	-0.018009
0.001025	-7.354866	-3.121807	0.013945	-0.008870	-0.002801	-0.001899
0.001050	3.548231	4.657334	-0.024591	0.004179	0.004288	-0.000449
0.001075	0.990629	-2.150431	-0.237379	0.001279	-0.001995	-0.009470
0.001100	-0.326757	-2.131087	0.158268	-0.000332	-0.001995	0.007123
0.001125	0.307333	1.998473	-0.153353	0.000312	0.001871	-0.006893
0.001150	-1.223237	-0.965211	-0.143909	-0.001460	-0.000867	-0.006571
0.001175	-3.794182	-3.266152	-0.259030	-0.004521	-0.002962	-0.012209
0.001200	-1.434696	0.963439	0.145219	-0.001782	0.000905	0.005512
0.001225	1.736744	1.012042	0.129571	0.002085	0.000905	0.006156
