time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	1.145970	-1.910541	-0.039440	0.001459	-0.001793	-0.000870
0.000100	-2.781139	-0.577719	0.071266	-0.003374	-0.000504	0.002030
0.000200	-5.284288	-0.284667	-0.059311	-0.006435	-0.000182	-0.004737
0.000300	1.738819	0.528403	0.039694	0.002103	0.000463	0.002352
0.000400	3.684918	-0.823636	0.048442	0.004520	-0.000826	0.003802
0.000500	3.396409	-1.708238	-0.101249	0.004198	-0.001632	-0.002642
0.000600	-2.212912	0.976765	-0.039012	-0.002730	0.000946	-0.002803
0.000700	1.946668	-1.564278	-0.160912	0.002426	-0.001470	-0.005864
0.000800	-0.796404	-0.393337	-0.125557	-0.000958	-0.000343	-0.005703
0.000900	-1.702128	0.295958	-0.009740	-0.002085	0.000302	-0.001192
0.001000	0.266698	-0.190156	0.006250	0.000331	-0.000182	0.000419
0.001100	1.948021	-1.551037	-0.030790	0.002426	-0.001470	-0.000226
0.001200	2.479328	-1.387481	-0.206189	0.003070	-0.001309	-0.007636
0.001300	-2.649311	-0.578783	0.040252	-0.003213	-0.000504	0.000741
0.001400	1.064831	0.002291	0.073680	0.001298	-2.053318E-5	0.003641
0.001500	-1.013406	1.352369	0.066204	-0.001280	0.001268	0.002191
0.001600	0.303464	1.199258	0.056500	0.000331	0.001107	0.002352
0.001700	-1.870683	-1.092013	-0.025259	-0.002246	-0.000987	-0.001676
0.001800	-1.178157	0.130319	-0.019248	-0.001441	0.000141	-0.001354
0.001900	-4.708159	1.475837	0.154562	-0.005790	0.001429	0.004446
0.002000	-0.258433	-0.035865	-0.095774	-0.000313	-2.053318E-5	-0.004253
0.002100	0.535935	-0.008961	0.045307	0.000653	-2.053318E-5	0.002191
0.002200	-0.243853	0.492920	-0.000716	-0.000313	0.000463	-0.000226
0.002300	0.007388	-0.016810	0.050393	9.070924E-6	-2.053318E-5	0.002191
0.002400	-2.367583	0.110769	-0.026393	-0.002891	0.000141	-0.002159
0.002500	1.232728	1.383832	0.025997	0.001459	0.001268	0.001385
0.002600	-0.703677	3.088143	0.078142	-0.000958	0.002879	0.002513
0.002700	1.733237	0.345080	-0.061391	0.002103	0.000302	-0.001998
0.002800	-1.507159	2.714642	-0.068066	-0.001924	0.002557	-0.004092
0.002900	1.523030	2.414685	-0.087569	0.001781	0.002235	-0.003609
0.003000	-0.457632	2.398873	0.065345	-0.000635	0.002235	0.002191
0.003100	0.302536	1.190179	-0.032726	0.000331	0.001107	-0.001515
0.003200	5.306360	0.579865	-0.009511	0.006453	0.000463	0.001707
0.003300	3.467839	0.921313	0.232768	0.004198	0.000785	0.011373
0.003400	2.118485	-0.015680	-0.267374	0.002587	-2.053318E-5	-0.010697
0.003500	2.390119	0.188969	0.002184	0.002909	0.000141	0.001063
0.003600	-1.970360	0.124599	0.047866	-0.002407	0.000141	0.001224
0.003700	1.202240	0.184550	0.143751	0.001459	0.000141	0.006701
0.003800	1.969125	-0.701001	-0.179695	0.002426	-0.000665	-0.006831
0.003900	0.385454	-0.705252	0.025171	0.000492	-0.000665	0.001385
0.004000	-2.920520	-0.779271	-0.188412	-0.003535	-0.000665	-0.009247
0.004100	-0.813820	-1.078587	-0.057738	-0.000958	-0.000987	-0.002642
0.004200	-3.984680	-1.121515	0.013676	-0.004824	-0.000987	-0.000870
0.004300	1.609635	0.684041	-0.110758	0.001942	0.000624	-0.004253
0.004400	3.669333	-1.362257	-0.143278	0.004520	-0.001309	-0.004414
0.004500	-4.130857	3.376539	0.045694	-0.005146	0.003201	-0.000387
0.004600	-0.651905	-0.013001	0.190591	-0.000796	-2.053318E-5	0.007990
0.004700	-2.392489	-0.905189	0.192446	-0.002891	-0.000826	0.007507
0.004800	2.403925	0.710188	0.022887	0.002909	0.000624	0.001868
0.004900	1.464117	0.165020	-0.089294	0.001781	0.000141	-0.003287
0.005000	6.181365	-1.310981	-0.029881	0.007581	-0.001309	0.001546
0.005100	-0.523713	4.973880	-0.116138	-0.000796	0.004651	-0.006186
0.005200	-2.939189	3.418030	0.268469	-0.003696	0.003201	0.009762
0.005300	2.215789	-1.384218	-0.133008	0.002748	-0.001309	-0.004575
0.005400	-1.750304	-1.591221	0.149809	-0.002085	-0.001470	0.006057
0.005500	-1.443682	-0.014560	0.298601	-0.001763	-2.053318E-5	0.012340
0.005600	-2.072511	1.317001	-0.116948	-0.002569	0.001268	-0.006186
0.005700	0.244474	-1.051163	0.047340	0.000331	-0.000987	0.002352
0.005800	-3.274042	0.792877	0.018787	-0.004018	0.000785	-0.000709
0.005900	-4.760795	-0.583695	0.320842	-0.005790	-0.000504	0.012018
0.006000	-1.219461	-1.432205	-0.070204	-0.001441	-0.001309	-0.003287
0.006100	2.958539	1.745344	-0.089504	0.003553	0.001590	-0.002965
0.006200	6.252770	1.447041	-0.133858	0.007581	0.001268	-0.003448
