time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	0.989470	0.533010	-0.014777	0.001190	0.000483	-0.000325
2.500000E-5	-2.105446	-1.602291	-0.120390	-0.002515	-0.001450	-0.005802
5.000000E-5	-1.843467	-1.749535	0.091993	-0.002193	-0.001611	0.003541
7.500000E-5	1.656355	0.732196	0.139433	0.001995	0.000644	0.006602
1.000000E-4	0.848761	0.189747	0.033416	0.001029	0.000161	0.001769
0.000125	0.993428	0.700445	-0.069839	0.001190	0.000644	-0.002741
0.000150	-0.430918	1.736433	0.134265	-0.000582	0.001611	0.005313
0.000175	1.389607	0.704062	-0.095961	0.001673	0.000644	-0.003708
0.000200	0.719344	0.343115	-0.139343	0.000868	0.000322	-0.005802
0.000225	-3.561633	-1.778825	0.071346	-0.004288	-0.001611	0.001930
0.000250	0.174772	-0.336365	0.067402	0.000223	-0.000322	0.003058
0.000275	1.747884	-0.821556	0.154126	0.002156	-0.000806	0.007569
0.000300	3.764732	0.577996	-0.004304	0.004573	0.000483	0.001286
0.000325	-2.205316	-0.387570	-0.065855	-0.002677	-0.000322	-0.003708
0.000350	-2.076170	-0.543585	0.080880	-0.002515	-0.000483	0.002736
0.000375	2.104783	2.791562	-0.090145	0.002479	0.002578	-0.003547
0.000400	0.861871	0.704157	-0.012801	0.001029	0.000644	-0.000325
0.000425	-2.327836	-0.038017	-0.011125	-0.002838	-4.287663E-8	-0.001453
0.000450	0.567264	-0.497535	0.122367	0.000707	-0.000483	0.005636
0.000475	2.256038	-1.528086	-0.069409	0.002801	-0.001450	-0.001775
0.000500	-2.476422	-0.715772	0.150910	-0.002999	-0.000644	0.005636
0.000525	3.103776	0.565538	-0.023970	0.003767	0.000483	0.000158
0.000550	2.470241	1.593627	-0.020819	0.002962	0.001450	-0.000164
0.000575	0.528216	3.114236	-0.073476	0.000545	0.002900	-0.003547
0.000600	-1.925805	0.151571	0.089862	-0.002354	0.000161	0.003058
0.000625	2.192702	1.073780	0.013070	0.002640	0.000967	0.001286
0.000650	-2.478588	-0.736956	-0.057286	-0.002999	-0.000644	-0.003386
0.000675	-3.451605	-2.636735	0.122318	-0.004126	-0.002417	0.004347
0.000700	1.409034	1.408982	0.029544	0.001673	0.001289	0.001608
0.000725	1.475980	-1.028853	-0.141457	0.001834	-0.000967	-0.005319
0.000750	-1.014808	-0.357428	0.045387	-0.001227	-0.000322	0.001608
0.000775	2.667879	-0.985092	0.103625	0.003284	-0.000967	0.005797
0.000800	2.766124	2.807803	-0.033301	0.003284	0.002578	-0.000808
0.000825	-0.193252	0.707754	0.186978	-0.000260	0.000644	0.007891
0.000850	1.886429	-0.499477	-0.102262	0.002318	-0.000483	-0.003547
0.000875	-0.524379	-1.752234	-0.140072	-0.000582	-0.001611	-0.005963
0.000900	-2.942098	-3.330025	0.028904	-0.003482	-0.003061	0.000642
0.000925	0.573696	-0.305890	0.305243	0.000707	-0.000322	0.013529
0.000950	3.112929	0.912513	-0.015125	0.003767	0.000805	0.000481
0.000975	-1.522059	0.486652	-0.079843	-0.001871	0.000483	-0.004191
0.001000	-4.774559	-2.671865	-0.017395	-0.005737	-0.002417	-0.002258
0.001025	-0.248324	-1.375611	0.119038	-0.000260	-0.001289	0.005313
0.001050	0.840420	-0.149284	0.102644	0.001029	-0.000161	0.004830
0.001075	1.915975	0.561876	0.125032	0.002318	0.000483	0.006119
0.001100	-0.901209	-1.051686	0.004119	-0.001066	-0.000967	-2.761811E-6
0.001125	0.010948	-1.549336	0.071177	6.215119E-5	-0.001450	0.003380
0.001150	-2.227077	-1.244037	0.019848	-0.002677	-0.001128	0.000158
0.001175	1.077274	-1.185907	0.077284	0.001351	-0.001128	0.004025
0.001200	3.198567	-0.827589	-0.131259	0.003929	-0.000806	-0.004191
0.001225	0.917793	2.795845	0.136930	0.001029	0.002578	0.005797
0.001250	1.107685	0.012618	-0.047905	0.001351	-4.287663E-8	-0.001614
0.001275	-2.213309	-0.723196	0.036833	-0.002677	-0.000644	0.000803
0.001300	0.325485	0.362196	0.109845	0.000384	0.000322	0.004830
0.001325	0.853260	0.362478	0.030403	0.001029	0.000322	0.001608
0.001350	0.310790	-5.191229	-0.070123	0.000545	-0.004833	-0.001936
0.001375	-1.174712	-1.403342	-0.009618	-0.001388	-0.001289	-0.000647
0.001400	0.293876	-0.848056	0.119783	0.000384	-0.000806	0.005475
0.001425	2.165669	0.037015	0.027431	0.002640	-4.287663E-8	0.002092
0.001450	-0.246531	-1.229360	-0.144219	-0.000260	-0.001128	-0.006124
0.001475	-2.068409	-0.210229	-0.044115	-0.002515	-0.000161	-0.002741
0.001500	-0.358120	-0.515431	0.090373	-0.000421	-0.000483	0.003864
0.001525	5.635713	1.455123	-0.174729	0.006828	0.001289	-0.005480
0.001550	-2.774278	-1.949241	-0.026215	-0.003321	-0.001772	-0.001936
0.001575	0.849882	0.200718	0.141231	0.001029	0.000161	0.006441
0.001600	3.905828	0.925042	-0.015319	0.004734	0.000805	0.000803
0.001625	-0.618243	-0.350028	0.056443	-0.000743	-0.000322	0.002253
0.001650	-2.646292	-2.116605	0.008986	-0.003160	-0.001933	-0.000325
0.001675	-0.781216	-1.554677	0.142009	-0.000904	-0.001450	0.006119
0.001700	3.647136	1.104441	0.088308	0.004412	0.000967	0.005152
0.001725	0.610244	1.210104	-0.101088	0.000707	0.001128	-0.004352
0.001750	-2.597189	-0.220347	-0.061336	-0.003160	-0.000161	-0.003708
0.001775	-1.839896	-1.585883	-0.000247	-0.002193	-0.001450	-0.000486
0.001800	0.690905	-0.836117	0.175453	0.000868	-0.000806	0.008052
