time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-3.475788	-1.020826	0.112985	-0.004207	-0.000910	0.003629
2.500000E-5	1.452918	0.598027	-0.042974	0.001753	0.000540	-0.001365
5.000000E-5	0.304565	2.138731	-0.021469	0.000303	0.001990	-0.001204
7.500000E-5	0.239876	-0.296149	-0.142868	0.000303	-0.000266	-0.006037
1.000000E-4	-1.367914	-1.179944	-0.079083	-0.001630	-0.001071	-0.003781
0.000125	-1.875913	-0.471901	0.159324	-0.002274	-0.000427	0.006207
0.000150	3.175777	0.801939	-0.006751	0.003848	0.000701	0.000891
0.000175	0.383950	0.080026	0.132385	0.000464	5.634936E-5	0.005885
0.000200	0.369177	-0.450651	0.018738	0.000464	-0.000427	0.001052
0.000225	-1.339953	-0.134100	-0.004217	-0.001630	-0.000105	-0.000720
0.000250	-1.904879	-1.527580	-0.012204	-0.002274	-0.001394	-0.001043
0.000275	-2.524608	0.021729	0.011650	-0.003080	5.634936E-5	-0.000559
0.000300	-0.473173	-2.362843	0.055794	-0.000502	-0.002199	0.002663
0.000325	2.634583	0.284220	0.089166	0.003203	0.000217	0.004918
0.000350	2.911039	0.793475	-0.048821	0.003525	0.000701	-0.001043
0.000375	-0.169645	-0.816445	-0.092836	-0.000180	-0.000749	-0.003942
0.000400	-2.559132	-1.345744	0.177030	-0.003080	-0.001232	0.006851
0.000425	2.762066	0.111938	0.076036	0.003364	5.634936E-5	0.004435
0.000450	2.792709	1.312733	-0.026847	0.003364	0.001184	-0.000237
0.000475	-1.203355	0.040215	-0.012220	-0.001469	5.634936E-5	-0.001043
0.000500	-0.673145	0.064329	0.142558	-0.000824	5.634936E-5	0.005885
0.000525	1.844985	0.432695	-0.028904	0.002237	0.000379	-0.000559
0.000550	-1.327229	0.376527	-0.087612	-0.001630	0.000379	-0.004426
0.000575	-1.523011	2.973404	-0.033603	-0.001952	0.002795	-0.002654
0.000600	0.733089	-1.663718	-0.060647	0.000948	-0.001555	-0.002009
0.000625	1.056972	0.596680	0.005454	0.001270	0.000540	0.000568
0.000650	1.431583	-0.254279	0.083625	0.001753	-0.000266	0.004274
0.000675	0.921573	0.434093	0.128708	0.001109	0.000379	0.005885
0.000700	4.833328	3.588424	-0.077656	0.005781	0.003278	-0.002009
0.000725	-3.208639	-0.860059	-0.048718	-0.003885	-0.000749	-0.003298
0.000750	1.986042	0.779363	-0.043638	0.002398	0.000701	-0.001204
0.000775	-2.001526	-0.152611	-0.083368	-0.002435	-0.000105	-0.004426
0.000800	-1.730859	0.042580	0.093247	-0.002113	5.634936E-5	0.003307
0.000825	0.368674	-0.455569	-0.029593	0.000464	-0.000427	-0.001043
0.000850	0.776132	-0.084171	0.157608	0.000948	-0.000105	0.007173
0.000875	1.483948	1.802605	-0.108679	0.001753	0.001667	-0.004426
0.000900	-0.969183	-1.151360	0.140169	-0.001147	-0.001071	0.005885
0.000925	2.156428	2.313963	-0.287658	0.002559	0.002151	-0.011997
0.000950	-3.582129	0.001871	-0.019073	-0.004369	5.634936E-5	-0.002331
0.000975	0.484245	-1.130534	0.118745	0.000626	-0.001071	0.005562
0.001000	1.625779	2.156838	-0.049057	0.001914	0.001990	-0.001848
0.001025	-0.508935	1.281083	0.175961	-0.000663	0.001184	0.007173
0.001050	1.996162	1.135795	0.058151	0.002398	0.001023	0.003146
0.001075	-3.334885	-0.675671	0.083381	-0.004046	-0.000588	0.002341
0.001100	0.892684	-0.620830	-0.035384	0.001109	-0.000588	-0.001043
0.001125	-1.608764	-0.311134	-0.002379	-0.001952	-0.000266	-0.000720
0.001150	-1.074712	-0.120719	0.086184	-0.001308	-0.000105	0.003307
0.001175	0.522726	0.404374	-0.101697	0.000626	0.000379	-0.004265
0.001200	0.245729	-0.110177	-0.015759	0.000303	-0.000105	-0.000559
0.001225	-1.129010	-2.196518	0.092599	-0.001308	-0.002038	0.003951
0.001250	1.910292	2.873627	0.151978	0.002237	0.002634	0.006851
0.001275	-0.548484	-0.135568	-0.141969	-0.000663	-0.000105	-0.006359
0.001300	-3.193208	-0.322951	0.128132	-0.003885	-0.000266	0.004274
0.001325	1.351656	1.799130	-0.122278	0.001592	0.001667	-0.005070
0.001350	-1.086624	-0.623402	0.247652	-0.001308	-0.000588	0.010395
0.001375	3.611055	2.346516	-0.193831	0.004331	0.002151	-0.007325
0.001400	-0.255902	0.917604	-0.036187	-0.000341	0.000862	-0.001848
0.001425	-0.939429	0.040734	-0.048223	-0.001147	5.634936E-5	-0.002492
0.001450	0.260889	0.424282	0.135066	0.000303	0.000379	0.005885
0.001475	2.124032	0.967296	0.082200	0.002559	0.000862	0.004274
0.001500	-0.675697	0.039362	-0.102815	-0.000824	5.634936E-5	-0.004748
0.001525	-1.479154	-0.462610	0.188969	-0.001791	-0.000427	0.007657
0.001550	4.393086	1.866576	0.067823	0.005297	0.001667	0.004435
0.001575	2.453923	-1.608326	0.216526	0.003042	-0.001555	0.010718
0.001600	1.992218	1.097210	-0.321061	0.002398	0.001023	-0.013286
0.001625	-6.784637	-1.251687	0.058562	-0.008235	-0.001071	-7.595795E-5
0.001650	-1.502732	-1.336857	0.099937	-0.001791	-0.001232	0.003951
0.001675	1.120848	3.023616	0.048780	0.001270	0.002795	0.002018
0.001700	3.120667	-1.281804	-0.078409	0.003848	-0.001232	-0.001848
0.001725	-0.379543	1.256186	-0.089272	-0.000502	0.001184	-0.004265
0.001750	-1.349144	-0.481454	-0.016780	-0.001630	-0.000427	-0.001204
0.001775	-0.665925	-4.631115	-0.108241	-0.000663	-0.004293	-0.004103
0.001800	-0.324470	-1.683954	-0.095088	-0.000341	-0.001555	-0.003942
0.001825	-0.684077	-0.300047	-0.037304	-0.000824	-0.000266	-0.001848
0.001850	-0.377648	1.274723	0.092899	-0.000502	0.001184	0.003629
0.001875	-0.034092	4.371161	-0.127463	-0.000180	0.004084	-0.006359
0.001900	-1.343176	-0.294348	0.121482	-0.001630	-0.000266	0.004757
0.001925	-1.290076	1.769724	-0.000184	-0.001630	0.001667	-0.000881
0.001950	-0.555240	-0.459089	0.079688	-0.000663	-0.000427	0.003307
0.001975	-0.150373	-0.113037	0.017798	-0.000180	-0.000105	0.000730
