time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	1.477155	3.888241	0.698129	0.001671	0.003534	0.030153
0.000100	-1.164071	-0.773583	-0.511743	-0.001390	-0.000655	-0.022526
0.000200	2.359973	2.459978	0.122207	0.002798	0.002245	0.005827
0.000300	1.414090	1.469249	0.732877	0.001671	0.001278	0.032086
0.000400	-0.196856	0.683283	0.057530	-0.000262	0.000634	0.002283
0.000500	-2.945344	1.415094	0.878938	-0.003646	0.001278	0.036597
0.000600	0.207699	0.640140	1.272440	0.000221	0.000473	0.055123
0.000700	-1.577743	-1.463205	-0.425238	-0.001873	-0.001299	-0.018821
0.000800	0.290968	-0.865718	0.057255	0.000382	-0.000816	0.002766
0.000900	-2.078189	-0.552546	0.103860	-0.002518	-0.000494	0.003733
0.001000	-1.123206	0.655931	-0.067408	-0.001390	0.000634	-0.003517
0.001100	0.738830	-3.706682	-0.736121	0.001026	-0.003394	-0.030903
0.001200	-3.179425	2.736275	0.299711	-0.003968	0.002567	0.011143
0.001300	4.298121	1.158860	-1.069181	0.005215	0.001117	-0.044758
0.001400	-0.880708	4.698043	0.523782	-0.001229	0.004339	0.021454
0.001500	-2.598860	-0.225902	-0.004895	-0.003162	-0.000172	-0.001261
0.001600	0.995585	0.732340	0.354661	0.001187	0.000634	0.015654
0.001700	-0.405811	-2.129662	-0.357710	-0.000424	-0.001944	-0.015277
0.001800	-0.317946	1.046833	0.249817	-0.000424	0.000956	0.010499
0.001900	-1.261016	0.341040	0.259618	-0.001551	0.000312	0.010660
0.002000	-1.925722	0.291887	-0.120672	-0.002357	0.000312	-0.006094
0.002100	-2.320649	0.429225	-0.409857	-0.002840	0.000473	-0.018821
0.002200	-1.950667	-0.724450	0.094448	-0.002357	-0.000655	0.003411
0.002300	-2.640090	2.849666	1.331883	-0.003323	0.002567	0.056090
0.002400	-2.105043	-1.716268	0.571085	-0.002518	-0.001622	0.024192
0.002500	-0.798085	-2.095071	0.043906	-0.000907	-0.001944	0.001961
0.002600	-0.660213	3.115233	0.232346	-0.000907	0.002889	0.009210
0.002700	-0.588922	0.848615	0.043461	-0.000746	0.000795	0.001477
0.002800	-1.454309	-1.932528	0.043534	-0.001712	-0.001783	0.001639
0.002900	0.048300	-0.014687	-0.040776	5.975837E-5	-1.053318E-5	-0.001744
0.003000	5.460137	-0.119458	-0.212586	0.006665	-0.000172	-0.006900
0.003100	1.476411	-0.885132	-0.318531	0.001832	-0.000816	-0.013021
0.003200	3.879690	0.036538	-0.133420	0.004732	-1.053318E-5	-0.004161
