time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-0.183787	4.710875	-0.000388	-0.000375	0.004390	-0.000977
0.000100	1.309825	1.259749	-0.152427	0.001559	0.001168	-0.006293
0.000200	4.455237	0.281423	-0.057052	0.005425	0.000202	-0.000655
0.000300	-1.627095	0.022977	0.049069	-0.001986	4.074160E-5	0.001439
0.000400	-2.202682	-1.732231	-0.112755	-0.002630	-0.001570	-0.005488
0.000500	-1.367011	-0.142804	0.079281	-0.001663	-0.000120	0.002889
0.000600	-1.768694	-0.328987	0.011754	-0.002147	-0.000281	-0.000172
0.000700	-1.540607	3.314703	0.088482	-0.001986	0.003102	0.002567
0.000800	-1.401095	-1.377266	-0.148718	-0.001663	-0.001248	-0.006777
0.000900	1.373934	-1.334550	-0.160551	0.001720	-0.001248	-0.006132
0.001000	-2.656151	1.053881	0.141543	-0.003274	0.001007	0.004822
0.001100	1.624750	-1.848441	-0.150337	0.002042	-0.001731	-0.005488
0.001200	0.743183	-0.279224	0.110280	0.000914	-0.000281	0.005145
0.001300	-0.842962	-0.307686	0.077208	-0.001019	-0.000281	0.003050
0.001400	1.401432	-0.293246	-0.130298	0.001720	-0.000281	-0.005005
0.001500	0.349068	-0.133942	-0.100832	0.000431	-0.000120	-0.004199
0.001600	-1.636132	-0.322863	0.051378	-0.001986	-0.000281	0.001601
0.001700	1.467319	-2.870145	0.032596	0.001881	-0.002698	0.002567
0.001800	2.514333	1.813002	-0.001893	0.003009	0.001652	0.000634
0.001900	-2.562559	-0.350973	-0.080996	-0.003113	-0.000281	-0.004521
0.002000	-1.591604	-3.623597	-0.097122	-0.001824	-0.003342	-0.004199
0.002100	-2.551241	0.017187	0.136044	-0.003113	4.074160E-5	0.004822
0.002200	1.379207	-1.154253	-0.089208	0.001720	-0.001087	-0.003071
0.002300	1.748198	-2.188915	-0.115840	0.002203	-0.002054	-0.003877
0.002400	0.495320	0.392266	-0.051658	0.000592	0.000363	-0.002105
0.002500	-3.595380	0.514388	0.085129	-0.004402	0.000524	0.002084
0.002600	2.026935	-1.657340	-0.034478	0.002525	-0.001570	-0.000333
0.002700	3.112339	-0.592396	0.063675	0.003814	-0.000604	0.004178
0.002800	0.204400	-0.644640	0.002424	0.000270	-0.000604	0.000312
0.002900	1.849189	-3.392665	-0.062560	0.002364	-0.003181	-0.001299
0.003000	-2.948541	0.002600	0.054350	-0.003597	4.074160E-5	0.001117
0.003100	0.859851	-0.814748	-0.071559	0.001075	-0.000765	-0.002588
0.003200	0.258738	-3.591967	-0.074029	0.000431	-0.003342	-0.002427
0.003300	0.386877	1.265686	0.049799	0.000431	0.001168	0.002084
0.003400	-1.235686	-0.148786	-6.348607E-5	-0.001502	-0.000120	-0.000494
0.003500	5.552863	1.852077	-0.090625	0.006714	0.001652	-0.001944
0.003600	4.746428	1.320977	-0.085109	0.005747	0.001168	-0.001944
0.003700	3.530820	0.272985	0.003899	0.004297	0.000202	0.001601
0.003800	6.637572	-2.113293	-0.133148	0.008164	-0.002054	-0.002588
0.003900	-0.542155	1.083382	0.102609	-0.000697	0.001007	0.004017
0.004000	-0.072404	-1.157300	0.106950	-5.235779E-5	-0.001087	0.004822
0.004100	0.746329	-0.119733	-0.022856	0.000914	-0.000120	-0.000655
0.004200	0.663644	-3.245537	-0.132202	0.000914	-0.003020	-0.004843
0.004300	2.300555	-1.304549	-0.009588	0.002847	-0.001248	0.000795
0.004400	-1.645748	-0.674378	-0.002080	-0.001986	-0.000604	-0.000655
0.004500	-1.875305	-4.332442	-0.220084	-0.002147	-0.003987	-0.009515
0.004600	3.270466	0.436117	-0.052338	0.003975	0.000363	-0.000977
0.004700	-3.129550	3.130154	0.222006	-0.003919	0.002941	0.007722
0.004800	-1.829633	2.296333	0.324735	-0.002308	0.002135	0.012877
0.004900	5.838782	-2.312171	-0.263780	0.007197	-0.002215	-0.008549
0.005000	0.009560	2.090166	-0.288616	-5.235779E-5	0.001974	-0.012898
0.005100	0.426620	2.684229	0.386318	0.000431	0.002457	0.016422
0.005200	-3.642188	-1.230703	-0.059476	-0.004402	-0.001087	-0.003877
0.005300	-0.186468	-0.467581	0.103605	-0.000213	-0.000443	0.004500
0.005400	5.664360	1.008542	0.101622	0.006875	0.000846	0.006595
0.005500	-4.711235	3.274044	0.182203	-0.005852	0.003102	0.005306
0.005600	-3.934347	2.743791	-0.050607	-0.004885	0.002618	-0.004360
0.005700	-2.380946	1.422182	0.318863	-0.002952	0.001330	0.012555
0.005800	0.557714	-2.347528	0.210911	0.000753	-0.002215	0.009817
0.005900	0.252731	-3.779452	-0.216009	0.000431	-0.003503	-0.008549
0.006000	3.981530	-2.668835	-0.080087	0.004942	-0.002537	-0.001299
0.006100	-2.521681	1.207390	-0.070937	-0.003113	0.001168	-0.004360
0.006200	0.096846	0.237481	0.189389	0.000109	0.000202	0.008206
0.006300	-5.368038	-1.592592	0.052308	-0.006496	-0.001409	0.000312
0.006400	1.503350	3.535587	0.085964	0.001720	0.003263	0.003695
0.006500	-4.224726	1.712181	0.055524	-0.005208	0.001652	0.000312
0.006600	1.933613	4.773666	0.287842	0.002203	0.004390	0.012394
0.006700	3.659270	0.110160	0.083713	0.004458	4.074160E-5	0.005145
0.006800	2.026278	-1.663771	-0.097680	0.002525	-0.001570	-0.003071
0.006900	2.287909	-1.814420	0.081243	0.002847	-0.001731	0.004822
0.007000	-0.810193	0.913915	0.178803	-0.001019	0.000846	0.007239
0.007100	0.963872	-1.860143	-0.162567	0.001236	-0.001731	-0.006293
0.007200	-2.066665	-1.563591	-0.176524	-0.002469	-0.001409	-0.008226
0.007300	-2.521835	1.205876	-0.085808	-0.003113	0.001168	-0.005005
0.007400	0.924115	-3.407535	-0.064812	0.001236	-0.003181	-0.001783
0.007500	1.183889	-3.576342	-0.064342	0.001559	-0.003342	-0.001621
0.007600	-0.849162	-5.520567	-0.157117	-0.000858	-0.005114	-0.006132
0.007700	-1.268919	-1.374926	-0.146271	-0.001502	-0.001248	-0.006615
0.007800	-4.146191	-0.354846	0.127587	-0.005046	-0.000281	0.003856
0.007900	-0.980062	-0.486919	0.036879	-0.001180	-0.000443	0.001278
0.008000	2.431919	-1.310153	-0.085215	0.003009	-0.001248	-0.002427
0.008100	0.423992	-2.365000	0.059754	0.000592	-0.002215	0.003211
0.008200	-0.867816	-1.194417	-0.134511	-0.001019	-0.001087	-0.005971
0.008300	-3.136020	-2.085375	-0.038343	-0.003758	-0.001892	-0.002588
0.008400	0.741327	-0.297382	-0.068173	0.000914	-0.000281	-0.002588
0.008500	3.085925	-1.623108	0.137520	0.003814	-0.001570	0.007561
0.008600	-0.451089	-0.474910	0.072688	-0.000536	-0.000443	0.003050
0.008700	-2.815863	0.009858	0.105127	-0.003435	4.074160E-5	0.003373
0.008800	-2.524440	1.051682	0.099376	-0.003113	0.001007	0.003050
0.008900	-0.345483	-1.504794	0.134109	-0.000375	-0.001409	0.005950
0.009000	0.225813	0.208423	-0.116740	0.000270	0.000202	-0.005005
0.009100	1.155734	0.399428	-0.084041	0.001398	0.000363	-0.003232
0.009200	-0.146594	-3.942559	-0.056753	-5.235779E-5	-0.003665	-0.001783
