time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-1.630050	0.182544	-0.004234	-0.001994	0.000194	-0.000902
2.500000E-5	0.067787	-5.654142	0.165918	0.000262	-0.005283	0.008280
5.000000E-5	-0.229451	-1.858053	0.122033	-0.000222	-0.001739	0.005542
7.500000E-5	7.374582	6.172104	-0.336871	0.008800	0.005672	-0.012662
1.000000E-4	-5.390304	-2.136811	-0.115347	-0.006504	-0.001900	-0.006863
0.000125	1.378223	-0.975393	0.047095	0.001712	-0.000933	0.002803
0.000150	-0.076790	-1.011729	-0.083910	-6.055420E-5	-0.000933	-0.003480
0.000175	0.480879	-4.970193	0.023646	0.000745	-0.004638	0.002159
0.000200	0.732544	-0.452257	0.189407	0.000906	-0.000450	0.008603
0.000225	5.216677	4.425884	-0.163708	0.006222	0.004061	-0.005735
0.000250	-3.773632	-0.908689	-0.196311	-0.004571	-0.000772	-0.009924
0.000275	0.059498	-0.840441	-0.121655	0.000101	-0.000772	-0.005091
0.000300	-2.313462	-0.693191	-0.005117	-0.002799	-0.000611	-0.001063
0.000325	-0.238372	-2.202759	0.135495	-0.000222	-0.002061	0.006186
0.000350	3.266220	0.454352	0.205947	0.003967	0.000356	0.010214
0.000375	2.309434	4.380449	-0.158039	0.002678	0.004061	-0.006702
0.000400	1.924458	-0.279647	0.000214	0.002356	-0.000289	0.000870
0.000425	0.917317	1.609238	0.021856	0.001067	0.001483	0.001031
0.000450	3.268477	0.605142	-0.012697	0.003967	0.000517	0.000709
0.000475	-0.045374	0.196632	-0.112438	-6.055420E-5	0.000194	-0.004930
0.000500	-1.343358	1.049367	-0.029278	-0.001672	0.001000	-0.002030
0.000525	-3.096473	-0.351557	0.074560	-0.003766	-0.000289	0.001998
0.000550	-1.994774	1.387667	-0.002922	-0.002477	0.001322	-0.001224
0.000575	0.334393	-0.475166	0.025922	0.000423	-0.000450	0.001353
0.000600	-1.677878	-1.701231	0.188774	-0.001994	-0.001578	0.007797
0.000625	0.372513	0.927488	0.206295	0.000423	0.000839	0.008925
0.000650	1.120898	4.369600	-0.079674	0.001228	0.004061	-0.003802
0.000675	0.657233	1.775018	-0.008356	0.000745	0.001644	-0.000419
0.000700	-1.043724	-2.723267	0.245108	-0.001188	-0.002544	0.010697
0.000725	0.484527	0.217720	0.012598	0.000584	0.000194	0.000709
0.000750	0.235065	0.744851	0.132506	0.000262	0.000678	0.005703
0.000775	8.476578	2.762000	-0.024092	0.010250	0.002450	0.001998
0.000800	3.078329	3.514570	-0.288161	0.003645	0.003255	-0.011857
0.000825	-4.081543	-2.626683	-0.033515	-0.004894	-0.002383	-0.002674
0.000850	-0.986473	-0.489869	0.086969	-0.001188	-0.000450	0.003447
0.000875	-1.643083	-0.331109	0.049419	-0.001994	-0.000289	0.001514
0.000900	1.887267	-1.673223	-0.090932	0.002356	-0.001578	-0.002835
0.000925	-2.950414	0.172760	0.105144	-0.003605	0.000194	0.003286
0.000950	-1.118958	-0.495235	0.054781	-0.001349	-0.000450	0.001998
0.000975	0.752797	0.389457	-0.041290	0.000906	0.000356	-0.001547
0.001000	-1.844292	-2.939547	-0.056542	-0.002155	-0.002705	-0.002674
0.001025	-2.730112	-1.411942	-0.204880	-0.003283	-0.001255	-0.009763
0.001050	-0.847232	-0.160981	-0.102500	-0.001027	-0.000128	-0.004769
0.001075	-2.158752	0.173183	-0.014019	-0.002638	0.000194	-0.001547
0.001100	-0.999081	-0.999361	0.181517	-0.001188	-0.000933	0.007636
0.001125	1.046076	1.449439	0.131413	0.001228	0.001322	0.005864
0.001150	0.590674	-0.806869	0.126067	0.000745	-0.000772	0.005864
0.001175	0.242246	1.072533	-0.048255	0.000262	0.001000	-0.002191
0.001200	-0.468586	-0.843749	-0.071955	-0.000544	-0.000772	-0.003158
0.001225	-1.090997	0.550608	0.129646	-0.001349	0.000517	0.005058
0.001250	2.337125	0.400140	-0.182953	0.002839	0.000356	-0.007024
0.001275	-1.771224	-0.165258	-0.000654	-0.002155	-0.000128	-0.000741
0.001300	-2.460024	-1.222425	-0.084033	-0.002960	-0.001094	-0.004446
0.001325	0.350675	0.070264	0.284562	0.000423	3.334936E-5	0.012469
0.001350	2.538565	3.010848	-0.054686	0.003000	0.002772	-0.001869
0.001375	-3.500399	-0.559681	-0.208599	-0.004249	-0.000450	-0.010407
0.001400	-1.914848	-0.665742	0.202981	-0.002316	-0.000611	0.008119
0.001425	2.501993	1.623325	-0.086348	0.003000	0.001483	-0.002997
0.001450	-1.434423	-2.415846	-0.073114	-0.001672	-0.002222	-0.003319
