time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-1.690346	1.901055	-0.217732	-0.002120	0.001816	-0.010504
2.500000E-5	-3.092776	-1.228481	-0.158216	-0.003731	-0.001084	-0.007927
5.000000E-5	-2.607210	2.095233	0.133909	-0.003248	0.001977	0.004317
7.500000E-5	1.916822	3.369925	0.058429	0.002230	0.003105	0.002706
1.000000E-4	-0.554639	-0.149519	-0.148406	-0.000670	-0.000117	-0.006638
0.000125	-1.773973	-1.362677	0.017970	-0.002120	-0.001245	0.000289
0.000150	-0.952611	-0.299386	0.140973	-0.001154	-0.000278	0.005767
0.000175	1.046047	0.407350	-0.023994	0.001263	0.000366	-0.000677
0.000200	2.755022	0.089286	-0.015910	0.003357	4.405518E-5	0.000451
0.000225	-1.528315	2.967775	0.041750	-0.001959	0.002783	0.000612
0.000250	0.519394	0.418038	0.163263	0.000619	0.000366	0.007217
0.000275	3.228614	-1.985096	-0.077783	0.004002	-0.001889	-0.001644
0.000300	2.764484	0.439288	0.022677	0.003357	0.000366	0.002062
0.000325	-1.427092	1.766295	0.117337	-0.001798	0.001655	0.004156
0.000350	0.912054	0.387230	-0.201176	0.001102	0.000366	-0.008410
0.000375	-3.415925	1.541814	-0.079924	-0.004214	0.001494	-0.005188
0.000400	-0.425648	-0.307048	-0.016543	-0.000509	-0.000278	-0.000838
0.000425	2.225004	5.090568	-0.078343	0.002552	0.004716	-0.003416
0.000450	1.162754	-0.127796	-0.202115	0.001424	-0.000117	-0.008249
0.000475	-1.613295	-0.309197	0.147331	-0.001959	-0.000278	0.005767
0.000500	6.004222	3.086800	0.039906	0.007224	0.002783	0.003672
0.000525	3.424820	0.445693	-0.017141	0.004163	0.000366	0.000612
0.000550	-0.789753	0.904127	0.044254	-0.000992	0.000850	0.001417
0.000575	0.523429	0.586230	0.115637	0.000619	0.000527	0.005122
0.000600	3.614363	2.682567	-0.161681	0.004324	0.002461	-0.005993
0.000625	2.484611	-0.232107	0.267775	0.003035	-0.000278	0.012694
0.000650	2.951886	2.526506	0.107935	0.003518	0.002299	0.005445
0.000675	-2.132690	0.029930	0.161262	-0.002603	4.405518E-5	0.006089
0.000700	0.035373	2.132961	0.093605	-2.584881E-5	0.001977	0.003672
0.000725	1.656739	-1.487799	-0.045539	0.002068	-0.001406	-0.000999
0.000750	-0.684147	-0.125758	0.105674	-0.000831	-0.000117	0.004317
0.000775	2.512664	0.943343	-0.084199	0.003035	0.000850	-0.002771
0.000800	0.930669	1.084207	-0.153744	0.001102	0.001011	-0.006477
0.000825	2.115441	0.929512	-0.158457	0.002552	0.000850	-0.006154
0.000850	-0.530791	0.727376	-0.033350	-0.000670	0.000688	-0.001805
0.000875	0.457271	3.160480	-0.073281	0.000457	0.002944	-0.003577
0.000900	-0.401606	0.571739	0.117103	-0.000509	0.000527	0.004800
0.000925	0.659717	0.757518	0.077892	0.000780	0.000688	0.003511
0.000950	-0.123486	-3.926244	0.065224	-2.584881E-5	-0.003661	0.003511
0.000975	-1.814002	2.110788	0.163457	-0.002281	0.001977	0.005928
0.001000	-1.074575	0.184312	-0.186524	-0.001315	0.000205	-0.008571
0.001025	-3.774757	-2.090219	-0.021541	-0.004537	-0.001889	-0.002127
0.001050	-0.421033	-0.133182	-0.008402	-0.000509	-0.000117	-0.000516
0.001075	-1.225728	-0.647259	0.164413	-0.001476	-0.000600	0.006733
0.001100	1.589175	0.943984	0.065978	0.001907	0.000850	0.003350
0.001125	2.253971	1.122742	0.019429	0.002713	0.001011	0.001578
0.001150	0.539531	1.258618	-0.078586	0.000619	0.001172	-0.003416
0.001175	-2.375319	0.881339	0.066949	-0.002926	0.000850	0.001739
0.001200	-1.523583	-1.880729	-0.012712	-0.001798	-0.001728	-0.000838
0.001225	-0.543476	0.217127	0.053763	-0.000670	0.000205	0.002062
0.001250	-1.071366	0.215710	0.122051	-0.001315	0.000205	0.004800
0.001275	3.721864	1.671218	0.081910	0.004485	0.001494	0.004800
0.001300	-0.118215	1.277558	0.210322	-0.000187	0.001172	0.008828
0.001325	0.642186	-4.952371	0.060802	0.000941	-0.004628	0.003834
0.001350	-0.410179	0.230438	0.164024	-0.000509	0.000205	0.006894
0.001375	0.271106	1.085367	-0.039570	0.000296	0.001011	-0.001805
0.001400	-3.718835	0.001468	0.128190	-0.004537	4.405518E-5	0.003995
0.001425	4.379687	1.653035	-0.199563	0.005290	0.001494	-0.007121
0.001450	-1.058526	0.727472	0.049810	-0.001315	0.000688	0.001578
0.001475	-0.294749	-0.317191	-0.136783	-0.000348	-0.000278	-0.005993
0.001500	1.535843	-1.122358	0.165337	0.001907	-0.001084	0.008022
0.001525	3.281674	5.102103	-0.129412	0.003841	0.004716	-0.005188
0.001550	-3.969056	0.649882	-0.260532	-0.004859	0.000688	-0.013082
0.001575	-5.353426	-1.916822	0.228643	-0.006470	-0.001728	0.008022
0.001600	5.260736	4.973556	-0.000480	0.006257	0.004555	0.001256
0.001625	-0.536643	0.541405	-0.160459	-0.000670	0.000527	-0.007282
0.001650	-3.718473	0.133722	-0.272624	-0.004537	0.000205	-0.013404
0.001675	-5.246338	2.220023	0.070819	-0.006470	0.002138	0.000451
0.001700	-1.501281	-1.018965	-0.046366	-0.001798	-0.000923	-0.002449
0.001725	-2.998696	2.266239	0.175606	-0.003731	0.002138	0.005928
0.001750	2.704680	3.204427	0.009199	0.003196	0.002944	0.000934
0.001775	-0.183871	3.856726	0.069735	-0.000348	0.003588	0.002223
0.001800	2.519134	1.135367	0.102394	0.003035	0.001011	0.005283
0.001825	3.772088	3.578447	0.119404	0.004485	0.003266	0.006089
0.001850	1.272394	4.034016	-0.114565	0.001424	0.003749	-0.005188
0.001875	-3.034404	1.015888	-0.208539	-0.003731	0.001011	-0.010504
0.001900	-5.453683	-0.705884	0.246000	-0.006631	-0.000600	0.008505
0.001925	7.411229	1.366318	-0.088944	0.008996	0.001172	-0.000999
0.001950	-2.894791	1.219710	0.073444	-0.003570	0.001172	0.001739
0.001975	-1.218083	-0.315038	0.028265	-0.001476	-0.000278	0.000773
0.002000	-0.670882	0.390166	0.074328	-0.000831	0.000366	0.002867
0.002025	6.382211	2.397600	0.007248	0.007707	0.002138	0.002545
0.002050	-5.197581	-0.910628	-0.106718	-0.006309	-0.000761	-0.006638
0.002075	-2.503034	1.051352	0.057772	-0.003087	0.001011	0.001256
0.002100	1.864380	1.312284	0.243297	0.002230	0.001172	0.011083
0.002125	1.967164	0.254784	0.033320	0.002391	0.000205	0.002223
0.002150	3.307766	0.977434	0.127520	0.004002	0.000850	0.006733
0.002175	0.388818	0.560057	-0.121029	0.000457	0.000527	-0.005188
0.002200	-2.827458	-1.214343	-0.060379	-0.003409	-0.001084	-0.003577
0.002225	-2.057171	-2.066604	-0.056661	-0.002442	-0.001889	-0.002933
0.002250	0.592631	3.322689	-0.200253	0.000619	0.003105	-0.009054
0.002275	-3.426871	1.048588	0.174488	-0.004214	0.001011	0.005928
0.002300	4.781177	1.837326	-0.150624	0.005774	0.001655	-0.004866
0.002325	-4.383825	-0.179182	0.156150	-0.005342	-0.000117	0.004961
0.002350	-1.764781	-1.015323	0.030533	-0.002120	-0.000923	0.000773
0.002375	-4.176905	2.742563	-0.059926	-0.005181	0.002622	-0.004866
0.002400	-2.309339	-1.565953	-0.196997	-0.002765	-0.001406	-0.009215
0.002425	-1.471387	0.045793	0.214388	-0.001798	4.405518E-5	0.008667
0.002450	3.377702	3.721082	-0.117732	0.004002	0.003427	-0.004382
0.002475	-3.643162	-2.093553	-0.074861	-0.004376	-0.001889	-0.004382
0.002500	-0.320274	-1.339203	0.022571	-0.000348	-0.001245	0.001095
0.002525	0.652898	0.562090	-0.142161	0.000780	0.000527	-0.005993
0.002550	-3.828399	0.863918	0.121832	-0.004698	0.000850	0.003511
0.002575	5.017398	0.665801	0.198806	0.006096	0.000527	0.010600
0.002600	1.680124	-0.615443	0.024904	0.002068	-0.000600	0.001900
0.002625	1.581660	0.741746	-0.220995	0.001907	0.000688	-0.009054
0.002650	-1.323844	0.713334	-0.048027	-0.001637	0.000688	-0.002771
0.002675	-4.859620	-3.149868	-0.067645	-0.005825	-0.002856	-0.004382
0.002700	-2.819364	4.017074	0.356116	-0.003570	0.003749	0.013499
0.002725	4.918973	2.023368	-0.043376	0.005935	0.001816	-0.000194
0.002750	-1.928373	-2.226024	0.056614	-0.002281	-0.002050	0.002062
0.002775	1.657474	-1.480611	0.025099	0.002068	-0.001406	0.002062
0.002800	-0.598509	-1.865859	-0.010460	-0.000670	-0.001728	-0.000355
0.002825	0.461022	-1.826331	0.213587	0.000619	-0.001728	0.009794
0.002850	1.305397	0.234382	-0.064420	0.001585	0.000205	-0.002288
0.002875	-0.008637	0.543957	-0.217594	-2.584881E-5	0.000527	-0.009538
0.002900	-4.890456	-4.352554	0.016649	-0.005825	-0.003983	-0.000516
0.002925	0.781063	0.267768	0.345904	0.000941	0.000205	0.015272
0.002950	8.380637	3.102067	-0.180025	0.010123	0.002783	-0.004866
0.002975	-5.750559	3.222458	-0.198699	-0.007114	0.003105	-0.011632
0.003000	0.303142	-2.723724	-0.082369	0.000457	-0.002534	-0.002933
0.003025	-0.935736	5.404072	0.094860	-0.001315	0.005038	0.002706
0.003050	0.507110	0.040421	-0.146721	0.000619	4.405518E-5	-0.006154
0.003075	-0.074306	-2.029229	0.002338	-2.584881E-5	-0.001889	0.000451
0.003100	0.073276	-1.361310	-0.256359	0.000135	-0.001245	-0.010826
0.003125	-1.869924	0.019101	0.013726	-0.002281	4.405518E-5	-0.000194
0.003150	0.476312	-1.161887	-0.058709	0.000619	-0.001084	-0.002127
0.003175	-6.353271	0.300880	0.080677	-0.007759	0.000366	0.000773
0.003200	0.135669	0.922401	0.079966	0.000135	0.000850	0.003350
0.003225	-1.705365	1.239260	0.080589	-0.002120	0.001172	0.002545
0.003250	1.250479	3.176035	-0.043733	0.001424	0.002944	-0.001966
0.003275	-5.430902	-4.734236	-0.251071	-0.006470	-0.004306	-0.012276
0.003300	-5.285090	0.682466	0.265237	-0.006470	0.000688	0.009150
0.003325	4.487033	0.640173	0.029157	0.005451	0.000527	0.003028
0.003350	-1.040994	1.413857	-0.006856	-0.001315	0.001333	-0.000999
0.003375	1.584250	0.767091	0.028095	0.001907	0.000688	0.001739
0.003400	1.798415	-1.135079	-0.000788	0.002230	-0.001084	0.000934
0.003425	0.492013	-0.622131	0.144164	0.000619	-0.000600	0.006572
0.003450	1.084050	1.808870	0.145225	0.001263	0.001655	0.006411
0.003475	-1.068182	0.375579	-0.007366	-0.001315	0.000366	-0.000838
0.003500	-2.879863	1.751900	0.201963	-0.003570	0.001655	0.007217
0.003525	1.652975	-1.653343	0.028112	0.002068	-0.001567	0.002223
0.003550	4.204763	-0.054675	0.043753	0.005129	-0.000117	0.003672
0.003575	2.783254	1.137778	0.084980	0.003357	0.001011	0.004639
0.003600	0.216576	-0.992702	-0.055462	0.000296	-0.000923	-0.002127
0.003625	0.746050	4.047730	0.102434	0.000780	0.003749	0.003995
0.003650	-0.621663	2.287559	0.015159	-0.000831	0.002138	-3.276181E-5
0.003675	-1.628339	-0.842521	0.007659	-0.001959	-0.000761	-0.000194
0.003700	0.425701	-3.072899	-0.133381	0.000619	-0.002856	-0.005027
0.003725	-2.682056	-0.696457	-0.092997	-0.003248	-0.000600	-0.005027
0.003750	-2.985236	-2.239451	0.089093	-0.003570	-0.002050	0.003028
0.003775	2.377845	0.786429	0.094821	0.002874	0.000688	0.004961
0.003800	-0.707287	4.156510	-0.302982	-0.000992	0.003910	-0.014209
0.003825	-6.930482	-1.470216	-0.237294	-0.008403	-0.001245	-0.012921
0.003850	-4.320708	2.369037	-0.309155	-0.005342	0.002299	-0.015659
0.003875	-0.398576	0.730095	-0.027186	-0.000509	0.000688	-0.001483
0.003900	0.801278	1.109104	0.111490	0.000941	0.001011	0.004961
