time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-2.251070	-0.541749	0.169513	-0.002730	-0.000487	0.006504
2.500000E-5	4.264515	1.112753	0.117263	0.005164	0.000962	0.006665
5.000000E-5	1.889081	1.235792	-0.004136	0.002264	0.001124	0.000382
7.500000E-5	-2.093679	0.479576	-0.017137	-0.002569	0.000479	-0.001712
1.000000E-4	-0.663867	-0.374224	-0.131311	-0.000796	-0.000326	-0.005900
0.000125	-1.701187	0.318405	0.037828	-0.002085	0.000318	0.000866
0.000150	1.123100	2.258893	-0.029456	0.001298	0.002090	-0.001229
0.000175	-0.133464	-0.348218	0.042056	-0.000152	-0.000326	0.001832
0.000200	4.789376	0.955815	0.193263	0.005809	0.000801	0.010209
0.000225	3.401307	3.505148	-0.034988	0.004037	0.003218	-0.000745
0.000250	-0.748423	1.376470	0.088921	-0.000958	0.001285	0.003282
0.000275	2.319229	-2.550768	0.112832	0.002909	-0.002421	0.006343
0.000300	-0.677210	-0.890904	-0.107400	-0.000796	-0.000810	-0.004773
0.000325	-0.881836	1.362024	-0.032494	-0.001119	0.001285	-0.002034
0.000350	-1.748343	-1.430089	-0.140237	-0.002085	-0.001293	-0.006545
0.000375	0.614922	-1.929611	-0.317668	0.000815	-0.001776	-0.013150
0.000400	-3.224113	-2.313057	-0.088877	-0.003857	-0.002098	-0.004773
0.000425	5.469888	1.803178	-0.084687	0.006614	0.001607	-0.001712
0.000450	3.211417	1.264870	0.076092	0.003875	0.001124	0.004410
0.000475	-1.176907	0.155792	0.058061	-0.001441	0.000157	0.001993
0.000500	-0.441129	-1.935093	-0.207116	-0.000474	-0.001776	-0.008800
0.000525	-3.232183	-2.649441	0.006376	-0.003857	-0.002421	-0.000584
0.000550	-1.163332	0.674742	0.056457	-0.001441	0.000640	0.001832
0.000575	0.090125	-1.900764	0.048042	0.000170	-0.001776	0.002477
0.000600	-1.787290	2.053968	0.109348	-0.002246	0.001929	0.003604
0.000625	1.187596	-0.331624	-0.000402	0.001459	-0.000326	0.000543
0.000650	3.193651	5.599721	0.184207	0.003714	0.005151	0.008276
0.000675	0.428215	1.013485	-0.262250	0.000492	0.000962	-0.011378
0.000700	4.604772	-0.975317	-0.058590	0.005647	-0.000971	-0.000423
0.000725	-1.271930	1.546649	0.143043	-0.001602	0.001446	0.005376
0.000750	4.219873	-0.611153	0.180854	0.005164	-0.000649	0.009726
0.000775	0.977930	1.743278	0.025468	0.001137	0.001607	0.001188
0.000800	0.681389	0.522670	-0.025252	0.000815	0.000479	-0.000906
0.000825	3.836780	0.028112	-0.277234	0.004681	-4.140937E-6	-0.010411
0.000850	0.968777	1.396302	0.016623	0.001137	0.001285	0.000866
0.000875	2.027689	1.429778	0.181186	0.002426	0.001285	0.008437
0.000900	3.990084	0.752018	0.014299	0.004842	0.000640	0.002154
0.000925	-2.308269	-2.645920	-0.102905	-0.002730	-0.002421	-0.004934
0.000950	-6.021753	-3.220564	-0.073131	-0.007240	-0.002904	-0.005095
0.000975	-2.833183	2.405296	0.325408	-0.003535	0.002251	0.012465
0.001000	6.046959	3.701610	-0.215862	0.007258	0.003379	-0.007511
0.001025	-2.227749	0.458699	-0.201754	-0.002730	0.000479	-0.009767
0.001050	-4.320270	1.154168	0.159728	-0.005307	0.001124	0.004893
0.001075	1.525479	2.451886	0.104991	0.001781	0.002251	0.004732
0.001100	1.219437	0.880898	0.011966	0.001459	0.000801	0.000866
0.001125	-0.638549	0.517047	0.125021	-0.000796	0.000479	0.005054
0.001150	4.290079	2.135143	-0.038373	0.005164	0.001929	-0.000262
0.001175	-1.697268	0.485462	-0.020952	-0.002085	0.000479	-0.001712
0.001200	-0.129467	-0.180404	-0.009288	-0.000152	-0.000165	-0.000423
0.001225	-1.475922	-1.089026	-0.230597	-0.001763	-0.000971	-0.010411
0.001250	-5.449505	-1.626738	0.203239	-0.006596	-0.001454	0.006826
0.001275	0.041113	-3.667417	-0.308475	0.000170	-0.003387	-0.012667
0.001300	-4.736107	-4.580144	-0.035718	-0.005629	-0.004193	-0.002679
0.001325	-0.605881	-3.157143	-0.292568	-0.000635	-0.002904	-0.012344
0.001350	0.809839	0.359845	0.054562	0.000976	0.000318	0.002638
0.001375	-1.477753	-1.235655	0.028942	-0.001763	-0.001132	0.000866
0.001400	-1.878161	-1.409354	0.084101	-0.002246	-0.001293	0.003121
0.001425	1.042890	-0.842700	0.099135	0.001298	-0.000810	0.004893
0.001450	2.153239	1.238582	-0.017833	0.002587	0.001124	-0.000101
0.001475	0.800377	0.009844	0.015975	0.000976	-4.140937E-6	0.001027
0.001500	2.272111	0.724620	0.012242	0.002748	0.000640	0.001349
0.001525	1.777067	1.945561	0.189561	0.002103	0.001768	0.008598
0.001550	0.657811	-0.351577	-0.114285	0.000815	-0.000326	-0.004612
0.001575	-5.694415	-0.797648	-0.110423	-0.006918	-0.000649	-0.007028
0.001600	-5.752826	-3.042395	-0.063817	-0.006918	-0.002743	-0.004612
0.001625	-1.848214	-0.215368	-0.085701	-0.002246	-0.000165	-0.004451
0.001650	4.154889	-2.920209	-0.404561	0.005164	-0.002743	-0.015244
0.001675	-1.317810	-0.189362	0.087665	-0.001602	-0.000165	0.003282
0.001700	4.178956	-2.169893	0.167077	0.005164	-0.002098	0.009404
0.001725	5.386429	3.693313	-0.194633	0.006453	0.003379	-0.006867
0.001750	-5.240174	1.447310	-0.216610	-0.006435	0.001446	-0.011861
0.001775	-6.695664	-3.745919	-0.031710	-0.008046	-0.003387	-0.003484
0.001800	-1.262738	-3.129502	0.081850	-0.001441	-0.002904	0.003604
0.001825	0.499182	-1.385008	-0.046603	0.000653	-0.001293	-0.001551
0.001850	-0.497878	0.859931	0.073110	-0.000635	0.000801	0.002799
0.001875	3.412123	-1.155115	0.059966	0.004198	-0.001132	0.004249
0.001900	0.605870	2.619205	0.192670	0.000653	0.002412	0.008115
0.001925	1.267845	2.770348	-0.125276	0.001459	0.002573	-0.005417
0.001950	-4.252499	3.876631	-0.293719	-0.005307	0.003701	-0.015244
0.001975	-4.268136	-1.814722	-0.128638	-0.005146	-0.001615	-0.007028
0.002000	-1.341891	-1.068527	-0.049698	-0.001602	-0.000971	-0.002517
0.002025	-4.781524	-1.288110	0.027273	-0.005790	-0.001132	-0.000584
0.002050	-0.915972	-0.001666	0.170064	-0.001119	-4.140937E-6	0.006987
0.002075	2.699203	1.931680	-0.090738	0.003231	0.001768	-0.003162
0.002100	-0.781270	0.154113	-0.020109	-0.000958	0.000157	-0.001229
0.002125	-1.471152	-0.913647	-0.207586	-0.001763	-0.000810	-0.009445
0.002150	-2.522627	-0.745642	-0.092611	-0.003052	-0.000649	-0.004934
0.002175	-1.270498	-3.462859	0.206845	-0.001441	-0.003226	0.009082
0.002200	1.062316	-0.137779	0.224640	0.001298	-0.000165	0.010209
0.002225	3.924505	3.331943	-0.118852	0.004681	0.003057	-0.004128
0.002250	-9.488754	0.672038	-0.375779	-0.011590	0.000801	-0.020399
0.002275	-4.862314	-4.395378	0.100098	-0.005790	-0.004032	0.003121
