time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	0.407439	-0.720868	0.047699	0.000519	-0.000682	0.002374
0.000100	-1.235454	-2.977811	0.221098	-0.001414	-0.002776	0.009623
0.000200	0.060982	1.177827	0.062983	3.616913E-5	0.001090	0.002535
0.000300	0.126150	-1.277410	-0.279035	0.000197	-0.001165	-0.011803
0.000400	-1.411332	0.457376	0.010950	-0.001736	0.000446	-0.000204
0.000500	-0.708338	2.039545	0.152209	-0.000930	0.001896	0.005918
0.000600	0.716858	1.011880	0.029896	0.000842	0.000929	0.001407
0.000700	0.760110	-2.301338	-0.241291	0.001003	-0.002132	-0.009709
0.000800	-0.160117	-2.140071	-0.213096	-0.000125	-0.001971	-0.008903
0.000900	0.334448	1.529104	0.073003	0.000358	0.001412	0.003018
0.001000	4.566825	-3.263802	-0.092789	0.005675	-0.003098	-0.001493
0.001100	4.630315	-0.840649	-0.086642	0.005675	-0.000843	-0.001654
0.001200	-6.067139	-0.687024	-0.313113	-0.007374	-0.000521	-0.015991
0.001300	-7.726289	1.405637	0.113394	-0.009469	0.001412	0.001407
0.001400	1.697392	-1.909608	0.063510	0.002130	-0.001810	0.003824
0.001500	0.705735	-4.377893	-0.242311	0.001003	-0.004065	-0.009386
0.001600	-2.144969	2.697917	0.046329	-0.002703	0.002540	0.000602
0.001700	-1.375300	-3.183902	-0.083193	-0.001575	-0.002937	-0.003587
0.001800	-1.250345	1.513882	0.170053	-0.001575	0.001412	0.006562
0.001900	-3.985113	-2.000029	0.058706	-0.004797	-0.001810	0.001246
0.002000	1.625984	5.379379	0.314998	0.001808	0.004957	0.013328
0.002100	3.128363	-2.752059	0.060870	0.003903	-0.002615	0.004468
0.002200	-7.377189	-0.338485	-0.083356	-0.008985	-0.000199	-0.006648
0.002300	-0.700152	2.377063	0.068110	-0.000930	0.002218	0.002213
0.002400	-2.639433	3.924531	0.279415	-0.003347	0.003668	0.010268
0.002500	-1.558628	-5.102551	-0.212359	-0.001736	-0.004709	-0.008903
0.002600	2.576121	1.388215	0.039527	0.003097	0.001251	0.002535
0.002700	1.117961	1.192388	0.041657	0.001325	0.001090	0.002052
0.002800	-3.589282	-1.999817	-0.000876	-0.004313	-0.001810	-0.001170
0.002900	-2.256596	-1.612037	0.203448	-0.002703	-0.001487	0.008173
0.003000	-4.649949	-2.179166	0.101537	-0.005602	-0.001971	0.002857
0.003100	-1.094267	-2.501159	-0.216757	-0.001253	-0.002293	-0.009386
0.003200	-1.632122	-2.857496	-0.235386	-0.001897	-0.002615	-0.010353
0.003300	-5.679508	-1.153180	0.145680	-0.006891	-0.001004	0.004146
0.003400	-3.038085	-1.126801	-0.006157	-0.003669	-0.001004	-0.001331
0.003500	2.487623	-1.923182	-0.193210	0.003097	-0.001810	-0.006970
0.003600	0.291636	-0.048172	-0.122946	0.000358	-3.753318E-5	-0.005198
0.003700	1.615209	-0.006989	0.076251	0.001969	-3.753318E-5	0.003985
0.003800	-1.538274	0.634954	0.076129	-0.001897	0.000607	0.002535
0.003900	1.322123	-1.065079	-0.077862	0.001647	-0.001004	-0.002620
0.004000	-2.081710	0.095294	-0.043585	-0.002541	0.000124	-0.002781
0.004100	-0.892556	0.112196	-0.062465	-0.001092	0.000124	-0.003104
0.004200	1.818443	-2.273536	-0.132495	0.002292	-0.002132	-0.004553
0.004300	-0.541561	-1.613389	-0.077045	-0.000608	-0.001487	-0.003265
0.004400	-0.007625	-1.424109	0.000364	3.616913E-5	-0.001326	0.000280
0.004500	1.321853	-1.067728	-0.103887	0.001647	-0.001004	-0.003748
0.004600	1.253979	1.361029	-0.022112	0.001486	0.001251	-0.000687
0.004700	1.211747	-0.210574	-0.162294	0.001486	-0.000199	-0.006487
0.004800	-1.451978	-1.098717	0.023197	-0.001736	-0.001004	0.000602
0.004900	-1.625573	-2.664715	-0.041358	-0.001897	-0.002454	-0.001976
0.005000	-1.045139	-0.733372	0.150914	-0.001253	-0.000682	0.006240
0.005100	-3.680464	-0.442660	0.017891	-0.004475	-0.000360	-0.000687
0.005200	-0.131499	-1.087797	-0.075028	-0.000125	-0.001004	-0.003104
0.005300	0.935136	-0.721342	-0.039178	0.001164	-0.000682	-0.001170
0.005400	-2.084238	-0.058144	0.149034	-0.002541	-3.753318E-5	0.005596
0.005500	0.795084	-1.058174	0.072217	0.001003	-0.001004	0.003663
0.005600	2.350832	-2.099388	-0.203796	0.002936	-0.001971	-0.007453
0.005700	-2.235453	-0.761622	0.058261	-0.002703	-0.000682	0.001729
0.005800	0.420395	-0.207971	-0.013389	0.000519	-0.000199	-0.000365
0.005900	-2.630588	-0.755025	0.184762	-0.003186	-0.000682	0.007046
0.006000	1.170637	-1.771206	-0.194660	0.001486	-0.001649	-0.007614
0.006100	-1.835549	-0.592841	-0.045229	-0.002219	-0.000521	-0.002620
0.006200	0.984819	1.180591	-0.053734	0.001164	0.001090	-0.002137
0.006300	-2.316824	1.148941	0.149074	-0.002864	0.001090	0.005274
0.006400	-2.877175	-0.071051	0.145511	-0.003508	-3.753318E-5	0.005112
0.006500	-1.861074	-1.614852	0.114125	-0.002219	-0.001487	0.004468
0.006600	2.502241	-1.394018	-0.094434	0.003097	-0.001326	-0.002781
0.006700	-3.392844	0.433241	0.082073	-0.004152	0.000446	0.002052
