time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-1.291190	-1.018432	-0.268232	-0.001540	-0.000904	-0.011978
0.000100	-2.597800	-0.636224	0.292406	-0.003151	-0.000582	0.011703
0.000200	-1.565429	-1.377275	-0.352607	-0.001862	-0.001226	-0.015684
0.000300	-1.881155	1.465651	0.439497	-0.002345	0.001351	0.017986
0.000400	3.065809	-0.988109	-0.648513	0.003777	-0.000904	-0.026638
0.000500	3.243618	0.619124	-0.178721	0.003938	0.000546	-0.006501
0.000600	1.184655	-2.350896	-0.149320	0.001521	-0.002193	-0.005534
0.000700	-0.679033	1.738130	1.231796	-0.000895	0.001512	0.052783
0.000800	2.707363	0.407147	-0.479197	0.003293	0.000385	-0.019711
0.000900	4.009280	-0.149683	-1.055411	0.004904	-9.865064E-5	-0.044037
0.001000	-0.369687	-1.167214	-0.173741	-0.000412	-0.001065	-0.007468
0.001100	-0.180893	0.933622	0.045357	-0.000251	0.000868	0.001715
0.001200	3.923396	1.459300	-0.527309	0.004743	0.001351	-0.021483
0.001300	0.853190	-0.048103	0.436193	0.001038	-9.865064E-5	0.019275
0.001400	0.379250	2.022874	0.464606	0.000394	0.001835	0.019919
0.001500	0.045184	-0.465865	-0.144995	7.134760E-5	-0.000421	-0.006179
0.001600	-2.622524	-1.392971	-0.342434	-0.003151	-0.001226	-0.015684
0.001700	-1.355545	1.444749	0.151860	-0.001701	0.001351	0.005743
0.001800	-1.566859	-1.391272	-0.490165	-0.001862	-0.001226	-0.021644
0.001900	2.028450	-0.295858	-0.483093	0.002488	-0.000260	-0.020033
0.002000	1.258201	0.556782	-0.483093	0.001521	0.000546	-0.020516
0.002100	0.804593	-1.553275	-0.751696	0.001038	-0.001387	-0.031954
0.002200	0.301194	-0.800215	-0.070874	0.000394	-0.000743	-0.002796
0.002300	-3.005596	3.755158	1.017768	-0.003795	0.003446	0.042151
0.002400	2.006844	-1.150812	-0.382519	0.002488	-0.001065	-0.015522
0.002500	-0.135709	2.662824	0.033814	-0.000251	0.002479	0.000910
0.002600	-0.483141	-5.237628	-1.063625	-0.000412	-0.004770	-0.045326
0.002700	-1.606322	1.959018	0.145363	-0.002023	0.001835	0.005259
0.002800	-3.195844	-3.254710	0.149365	-0.003795	-0.002998	0.005743
0.002900	2.970589	0.014688	0.724422	0.003616	-9.865064E-5	0.032646
0.003000	-1.098632	1.247949	-0.122786	-0.001379	0.001190	-0.006018
0.003100	-1.814877	-0.721295	-0.666974	-0.002184	-0.000582	-0.029538
0.003200	-0.533226	-2.248688	-0.578217	-0.000573	-0.002032	-0.024866
0.003300	-3.530593	-0.597903	-0.887676	-0.004278	-0.000421	-0.039848
0.003400	-3.149887	-1.517942	0.212178	-0.003795	-0.001387	0.008159
0.003500	-1.613514	1.888656	-0.546142	-0.002023	0.001835	-0.024705
0.003600	1.122957	0.395707	-0.344969	0.001360	0.000385	-0.014556
0.003700	-1.198076	-2.556674	-0.101111	-0.001379	-0.002354	-0.004407
0.003800	-5.615535	0.171712	0.202490	-0.006856	0.000224	0.006387
0.003900	-1.879981	1.605849	0.116755	-0.002345	0.001512	0.003970
0.004000	0.656301	-2.356852	-0.125644	0.000877	-0.002193	-0.004729
