time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-4.189367	-0.401676	0.035783	-0.005097	-0.000316	-0.000133
2.500000E-5	-1.727213	-2.254225	0.145147	-0.002036	-0.002088	0.005989
5.000000E-5	4.663494	4.750259	-0.005402	0.005536	0.004356	0.000834
7.500000E-5	-0.965846	-3.451192	0.162326	-0.001069	-0.003216	0.007278
1.000000E-4	2.454204	1.085462	0.018735	0.002958	0.000973	0.001639
0.000125	0.322134	0.364280	0.062287	0.000381	0.000329	0.002767
0.000150	0.021017	-1.029815	0.007144	5.844580E-5	-0.000960	0.000512
0.000175	-0.932483	-2.095067	-0.114587	-0.001069	-0.001927	-0.004966
0.000200	2.028131	0.017087	-0.215898	0.002475	6.447424E-6	-0.008510
0.000225	-2.231317	-1.250654	-0.113219	-0.002680	-0.001121	-0.005610
0.000250	-1.948042	-0.545970	-0.031152	-0.002358	-0.000477	-0.002066
0.000275	0.237824	2.246093	-0.129450	0.000220	0.002101	-0.005932
0.000300	-1.062725	-2.078493	0.068855	-0.001230	-0.001927	0.002928
0.000325	1.162550	2.257557	-0.160658	0.001347	0.002101	-0.006899
0.000350	-3.159074	-1.420475	0.062278	-0.003808	-0.001282	0.001639
0.000375	1.252016	0.554907	0.091268	0.001508	0.000490	0.004378
0.000400	3.421665	2.673447	0.176040	0.004086	0.002423	0.008566
0.000425	3.799500	-3.040770	0.054755	0.004730	-0.002893	0.004539
0.000450	-3.983620	-2.643634	0.068693	-0.004775	-0.002410	0.001800
0.000475	-1.626440	1.692109	-0.184399	-0.002036	0.001617	-0.008993
0.000500	-3.009752	-0.735533	-0.029119	-0.003647	-0.000638	-0.002388
0.000525	1.345131	-0.983336	0.258390	0.001669	-0.000960	0.011949
0.000550	2.530727	4.022268	-0.028770	0.002958	0.003712	-0.000938
0.000575	-1.775104	1.013598	-0.029800	-0.002197	0.000973	-0.002227
0.000600	0.389697	2.956002	0.024526	0.000381	0.002745	0.000673
0.000625	0.016131	-1.206329	-0.027021	5.844580E-5	-0.001121	-0.000938
0.000650	7.304440	-0.380255	0.158667	0.008919	-0.000477	0.010016
0.000675	2.670818	4.359478	-0.136448	0.003119	0.004034	-0.005610
0.000700	-4.512865	2.365213	0.080615	-0.005580	0.002262	0.001156
0.000725	0.056275	0.344846	-0.087599	5.844580E-5	0.000329	-0.003838
0.000750	1.370733	0.039432	0.106471	0.001669	6.447424E-6	0.005183
0.000775	-1.283748	-0.372130	-0.126032	-0.001553	-0.000316	-0.005932
0.000800	-0.945516	-2.608721	-0.060934	-0.001069	-0.002410	-0.002549
0.000825	1.879429	-0.661802	-0.065016	0.002314	-0.000638	-0.001905
0.000850	-2.502502	-1.579613	0.096111	-0.003002	-0.001443	0.003411
0.000875	1.086027	-0.679249	-0.113153	0.001347	-0.000638	-0.004321
0.000900	-2.376294	-1.764378	-0.039706	-0.002841	-0.001605	-0.002388
0.000925	-0.371283	4.156752	0.044524	-0.000586	0.003873	0.000995
0.000950	-1.471150	-2.459348	-0.211290	-0.001714	-0.002249	-0.009315
0.000975	4.676103	0.236247	-0.173706	0.005697	0.000168	-0.005610
0.001000	-2.740979	-0.558877	-0.034676	-0.003325	-0.000477	-0.002549
0.001025	-2.232994	-1.395770	0.161192	-0.002680	-0.001282	0.006311
0.001050	-1.077614	-2.610305	-0.055945	-0.001230	-0.002410	-0.002388
0.001075	-0.438575	1.567678	0.108309	-0.000586	0.001456	0.004217
0.001100	1.196751	-1.530350	0.004739	0.001508	-0.001443	0.000995
0.001125	0.184686	0.181643	-0.011502	0.000220	0.000168	-0.000455
0.001150	-0.239377	-0.867061	-0.052810	-0.000264	-0.000799	-0.002227
0.001175	-0.580406	1.213444	0.048687	-0.000747	0.001134	0.001639
0.001200	0.164201	-0.662341	0.196888	0.000220	-0.000638	0.008728
0.001225	0.220214	1.558952	-0.080220	0.000220	0.001456	-0.003677
0.001250	3.479418	4.911763	0.066232	0.004086	0.004517	0.003411
0.001275	-3.311720	-2.137950	-0.166053	-0.003969	-0.001927	-0.008188
0.001300	-0.483528	-0.159254	0.142158	-0.000586	-0.000155	0.005989
0.001325	2.233723	2.797121	-0.124104	0.002636	0.002584	-0.004966
0.001350	3.300885	-1.983482	0.324314	0.004086	-0.001927	0.015816
0.001375	3.616997	0.200879	-0.356857	0.004408	0.000168	-0.013987
0.001400	-3.373625	0.477913	0.053983	-0.004130	0.000490	0.000834
0.001425	5.424899	3.553671	0.015496	0.006502	0.003228	0.002284
0.001450	-1.757224	1.703387	-0.053005	-0.002197	0.001617	-0.003355
0.001475	-1.525927	0.354969	0.258543	-0.001875	0.000329	0.010500
0.001500	0.114492	2.587701	-0.152794	5.844580E-5	0.002423	-0.007060
0.001525	-4.833989	0.260523	-0.155800	-0.005902	0.000329	-0.008832
0.001550	-1.101076	-3.483417	-0.133824	-0.001230	-0.003216	-0.005610
0.001575	-0.757186	-0.512424	0.113550	-0.000908	-0.000477	0.004700
0.001600	3.087585	0.055860	0.000713	0.003764	6.447424E-6	0.001317
0.001625	0.716495	0.350117	-0.138570	0.000864	0.000329	-0.005771
0.001650	-1.970924	-1.413408	-0.053264	-0.002358	-0.001282	-0.002872
0.001675	1.254104	0.575334	0.292028	0.001508	0.000490	0.013077
0.001700	6.887519	3.921850	0.006635	0.008274	0.003551	0.002445
0.001725	-1.136644	0.162401	0.004932	-0.001391	0.000168	-0.000294
0.001750	-5.741235	0.806216	0.249300	-0.007030	0.000812	0.008244
0.001775	0.649898	-2.232148	-0.007865	0.000864	-0.002088	0.000350
0.001800	2.460637	1.277108	0.201611	0.002958	0.001134	0.009533
0.001825	0.913784	2.791498	0.026170	0.001025	0.002584	0.000995
0.001850	-1.448321	3.302368	0.315135	-0.001875	0.003067	0.012433
0.001875	1.775344	0.511685	-0.415718	0.002153	0.000490	-0.017370
