1.0285466599837245, -0.18570106111670565
1.1334766307284647, -0.18510852327505384
1.2133791175683508, -0.18390645122263616
1.3557805499523459, -0.18023496589226673
1.440265539264884, -0.17655110145977843
1.492410479986672, -0.17432890841982052
1.5473943222998965, -0.17190070793734963
1.5982727104357544, -0.16853262764548937
1.675585295615753, -0.1643671636915396
1.7812324582706864, -0.15880076890813083
1.8935798428051718, -0.152455906050725
1.9715385730286044, -0.14761275313078465
2.045642606723665, -0.14226819242602123
2.1330128860906075, -0.13743270833354349
2.227467744858494, -0.13244746333918994
2.3368943369971937, -0.1257253263889661
2.379531692102462, -0.12356795877416388
2.467358657596114, -0.11968781432544284
2.5560240350348824, -0.11579568791535105
2.653792389467437, -0.11177625184432066
2.7206080051646127, -0.10807297377324432
2.8158603071945083, -0.10406093045252895
2.9295951788556573, -0.10053420499077276
3.021440983014494, -0.09735593073665472
3.128340089903084, -0.09288485184040118
3.2204946447219065, -0.09066745012691946
3.274994391364589, -0.08773702645862502
3.3460132416202986, -0.08577902113673952
3.435291004054969, -0.08255820429694477
3.5310461640962956, -0.08084549706367444
3.6209055863187243, -0.07693557994994371
3.711942535579143, -0.07473767544670401
3.8066062554033278, -0.07240716440477757
3.893661468976639, -0.06938628591656043
4.006874586026788, -0.0656563236580005
4.0860234849628, -0.06328892978175349
4.183384404030951, -0.060568163786120455
4.273834756802531, -0.060397543888752625
4.374641007397339, -0.05909054980108841
4.469890680618366, -0.057095388794040636
4.566886145529399, -0.05417477438933099
4.655545355003856, -0.05198235641540466
4.734924486918858, -0.05096840450414514
4.845583374159755, -0.04924074782596488
4.936738331867527, -0.047653739543867646
5.0257867368283495, -0.04596293476918667
5.122192503031751, -0.04443747196710207
5.211619351637624, -0.04311161882970577
5.303853342054326, -0.04190388537347817
5.39890034747787, -0.04088892301091812
5.494536753538608, -0.040253126922444704
5.58553874446585, -0.03938899011427188
5.673972605211408, -0.03788848420923041
5.772586027121238, -0.037159187557141204
5.86017438660477, -0.036173256833942125
5.952421908840767, -0.035137519922967875
6.025287993842692, -0.03449907714071193
6.114896164829941, -0.03302230560161995
6.2281869940235355, -0.03300837140441476
6.383814800972007, -0.031119707091562976
6.558361183584257, -0.029696096610434097
6.765913953913126, -0.027801045790529888
6.916931622039739, -0.02731509066299931
7.06783897777181, -0.02542700694169775
7.237664909167661, -0.024003977052118985
7.431129867443691, -0.023045420402712957
7.567949411122924, -0.022093830851909302
7.761414369398954, -0.021135274202503274
7.926556620376585, -0.020180201102398265
8.068133386070398, -0.019695407157968137
8.299361954077627, -0.018732205776160304
8.473908336689878, -0.01730859529503137
8.577647951056132, -0.015893693687155652
