time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	-3.295755	-0.946665	0.461832	-0.003994	-0.000877	0.018812
0.000100	2.268486	-0.078910	-0.376221	0.002773	-7.133706E-5	-0.015340
0.000200	-0.882071	0.462934	0.340482	-0.001094	0.000412	0.014302
0.000300	-0.503657	-0.222104	0.348720	-0.000610	-0.000232	0.014946
0.000400	1.294014	-1.864215	-0.772168	0.001645	-0.001682	-0.032578
0.000500	0.673586	-0.707885	0.491308	0.000839	-0.000716	0.021712
0.000600	-1.824175	-0.233402	0.443227	-0.002221	-0.000232	0.018490
0.000700	2.018276	0.312184	0.107324	0.002450	0.000251	0.005441
0.000800	1.456393	-0.794090	-0.479225	0.001806	-0.000716	-0.020012
0.000900	3.064686	0.094623	-0.494679	0.003739	8.976100E-5	-0.020173
0.001000	-2.440449	1.478424	0.363687	-0.003027	0.001379	0.014463
0.001100	0.694123	0.265327	-0.147639	0.000839	0.000251	-0.006158
0.001200	0.971958	0.659351	0.282489	0.001162	0.000573	0.012529
0.001300	1.185132	-1.123805	-0.277332	0.001484	-0.001038	-0.011313
0.001400	2.371706	-1.389569	0.326965	0.002934	-0.001360	0.015429
0.001500	0.810443	-0.273602	-0.362938	0.001001	-0.000232	-0.015340
0.001600	-1.537845	0.501167	0.818997	-0.001899	0.000412	0.034761
0.001700	-0.617903	0.208404	1.199053	-0.000772	8.976100E-5	0.051676
0.001800	4.222681	-1.223037	-0.024733	0.005189	-0.001199	0.000930
0.001900	1.377071	1.136522	-0.191369	0.001645	0.001056	-0.007930
0.002000	-1.969254	-0.619412	0.071312	-0.002383	-0.000555	0.002380
0.002100	0.604179	1.834589	-0.009903	0.000678	0.001701	-0.000519
0.002200	-0.469805	1.010090	0.554412	-0.000610	0.000895	0.023645
0.002300	0.412017	4.338176	0.827851	0.000356	0.003956	0.035244
0.002400	-0.565756	2.391867	0.550168	-0.000772	0.002184	0.023162
0.002500	1.302456	3.370607	-0.322212	0.001484	0.003151	-0.014052
0.002600	-2.056439	1.105559	0.038735	-0.002544	0.001056	0.000608
0.002700	5.317934	0.195692	0.149185	0.006478	8.976100E-5	0.008663
0.002800	-1.578478	-0.926076	0.396970	-0.001899	-0.000877	0.016718
0.002900	0.047414	0.907098	-0.539982	3.395478E-5	0.000895	-0.023556
0.003000	-0.466350	1.172607	0.451019	-0.000610	0.001056	0.019134
0.003100	0.054233	1.102527	-0.319929	3.395478E-5	0.001056	-0.014052
0.003200	-3.060124	-1.866545	-0.116772	-0.003671	-0.001682	-0.005997
0.003300	1.146046	-2.535917	-0.550648	0.001484	-0.002327	-0.022912
0.003400	-3.549536	-0.719223	1.037617	-0.004316	-0.000716	0.043621
0.003500	-2.828596	1.810813	0.290838	-0.003510	0.001701	0.011080
0.003600	-0.155061	3.052362	0.177394	-0.000288	0.002828	0.007052
0.003700	-4.529320	-2.685203	0.566610	-0.005443	-0.002488	0.023162
0.003800	-2.464607	0.598502	0.218889	-0.003027	0.000573	0.008341
0.003900	-1.640045	-3.072994	-0.295557	-0.001899	-0.002810	-0.012924
0.004000	0.643051	-1.264056	-1.573466	0.000839	-0.001038	-0.067697
0.004100	5.636573	-2.490014	-0.798361	0.006961	-0.002327	-0.031772
0.004200	-2.446452	-3.346396	-1.158590	-0.002866	-0.002971	-0.050621
0.004300	-1.860811	-1.492832	-0.030145	-0.002221	-0.001360	-0.001808
0.004400	-0.299520	-2.351101	-0.208792	-0.000288	-0.002166	-0.008735
0.004500	-2.003416	-1.854631	-0.164123	-0.002383	-0.001682	-0.007608
0.004600	3.169596	-0.942071	-0.500179	0.003900	-0.000877	-0.020173
0.004700	-1.203902	-1.391245	-0.835120	-0.001416	-0.001199	-0.036444
0.004800	-3.298592	3.920375	0.698465	-0.004155	0.003634	0.028156
0.004900	3.873282	0.260738	1.014543	0.004706	8.976100E-5	0.045555
0.005000	-0.818991	-7.036235	-0.276052	-0.000772	-0.006515	-0.010991
0.005100	-0.095523	-4.352761	-1.215450	3.395478E-5	-0.003938	-0.051910
0.005200	-0.160836	2.867147	0.057721	-0.000288	0.002667	0.001897
0.005300	3.346569	0.785688	-0.546453	0.004061	0.000734	-0.022429
0.005400	2.255798	-0.975328	1.017434	0.002773	-0.001038	0.045232
0.005500	-4.208956	-0.459229	0.294394	-0.005121	-0.000394	0.011080
0.005600	-0.854032	-3.513970	0.349028	-0.000933	-0.003293	0.015429
0.005700	-2.748617	-0.113369	0.066185	-0.003349	-7.133706E-5	0.001736
0.005800	-0.695776	-2.355474	-0.190106	-0.000772	-0.002166	-0.008091
0.005900	-3.906239	1.079225	0.067691	-0.004799	0.001056	0.001092
0.006000	3.170524	-0.932992	-0.410952	0.003900	-0.000877	-0.016307
0.006100	2.441832	0.969800	1.406844	0.002934	0.000734	0.061825
0.006200	-1.599156	-1.771952	0.586770	-0.001899	-0.001682	0.025095
0.006300	1.052647	-1.129172	-0.309520	0.001323	-0.001038	-0.012763
0.006400	-3.953705	-0.672296	-0.140116	-0.004799	-0.000555	-0.007608
0.006500	-0.242026	-0.372753	0.527643	-0.000288	-0.000394	0.022840
0.006600	-0.329158	1.481445	0.064509	-0.000449	0.001379	0.002380
0.006700	0.871044	1.863858	0.236644	0.001001	0.001701	0.010274
0.006800	0.425235	-4.935968	-0.226992	0.000678	-0.004582	-0.008735
0.006900	0.720771	-3.725197	-0.272933	0.001001	-0.003454	-0.010830
0.007000	-0.373569	-0.240191	0.150406	-0.000449	-0.000232	0.006408
0.007100	5.702021	-0.176417	-0.168332	0.006961	-0.000232	-0.004869
0.007200	3.027132	-1.431207	-0.185010	0.003739	-0.001360	-0.006480
0.007300	-2.616751	-0.114055	0.038889	-0.003188	-7.133706E-5	0.000608
0.007400	-0.247299	-0.553049	0.456300	-0.000288	-0.000555	0.019779
0.007500	-4.097290	-1.172402	0.067237	-0.004960	-0.001038	0.001414
0.007600	1.194362	-0.776073	-0.261051	0.001484	-0.000716	-0.010669
0.007700	1.222439	0.270905	-0.175032	0.001484	0.000251	-0.007124
0.007800	-1.513687	1.381089	0.963796	-0.001899	0.001217	0.040883
0.007900	-2.211472	0.107309	0.452169	-0.002705	8.976100E-5	0.018651
0.008000	1.456780	-0.790307	-0.442047	0.001806	-0.000716	-0.018401
0.008100	-2.918888	3.376670	0.395114	-0.003671	0.003151	0.015268
0.008200	2.956629	0.971826	-0.356044	0.003578	0.000895	-0.014374
0.008300	-3.065681	-2.178339	0.220136	-0.003671	-0.002005	0.008663
0.008400	1.462709	-0.603580	-0.307503	0.001806	-0.000555	-0.012602
0.008500	-1.825142	-0.242859	0.350283	-0.002221	-0.000232	0.014463
0.008600	0.304324	0.324128	0.491915	0.000356	0.000251	0.021390
0.008700	-1.116064	1.527551	0.640957	-0.001416	0.001379	0.027028
0.008800	2.425671	0.811674	-0.147185	0.002934	0.000734	-0.005514
0.008900	0.467297	1.528777	0.406349	0.000517	0.001379	0.017524
0.009000	-3.793234	0.250443	0.404931	-0.004638	0.000251	0.015913
0.009100	-1.265758	0.967676	0.260902	-0.001577	0.000895	0.010596
0.009200	-3.418556	-0.342440	-0.381730	-0.004155	-0.000232	-0.017918
0.009300	0.611666	1.779128	1.145619	0.000678	0.001540	0.049582
0.009400	-0.987794	1.491684	0.267909	-0.001255	0.001379	0.010918
0.009500	3.866698	0.453748	-0.489746	0.004706	0.000412	-0.019690
0.009600	0.752574	-2.513053	-0.264283	0.001001	-0.002327	-0.010669
0.009700	2.899276	3.889647	-0.569578	0.003417	0.003634	-0.024201
0.009800	-2.512719	-1.416770	0.820148	-0.003027	-0.001360	0.034761
0.009900	4.492589	-0.906563	-0.356748	0.005511	-0.000877	-0.013407
0.010000	-0.129882	-0.952537	-0.089175	-0.000127	-0.000877	-0.003741
0.010100	-1.051203	-0.544542	-1.037345	-0.001255	-0.000394	-0.045305
0.010200	0.417522	4.520743	0.921500	0.000356	0.004117	0.039272
0.010300	-4.411919	1.809966	0.529164	-0.005443	0.001701	0.020745
0.010400	2.838570	1.493731	-0.308045	0.003417	0.001379	-0.012441
0.010500	1.401605	2.277547	-0.881660	0.001645	0.002184	-0.038055
0.010600	1.962469	3.245137	0.042502	0.002289	0.002990	0.002058
0.010700	1.863024	4.464019	0.137933	0.002128	0.004117	0.005924
0.010800	0.339094	1.822721	-0.085433	0.000356	0.001701	-0.003903
0.010900	0.368292	2.880669	0.108401	0.000356	0.002667	0.004313
0.011000	-0.095914	0.280791	0.127670	-0.000127	0.000251	0.005441
0.011100	3.092415	1.138196	-0.442120	0.003739	0.001056	-0.018079
0.011200	-5.340990	1.627283	0.578256	-0.006571	0.001540	0.022518
0.011300	-1.463782	-1.480893	0.025524	-0.001738	-0.001360	0.000769
0.011400	2.461804	2.066187	0.277856	0.002934	0.001862	0.012691
0.011500	-1.342524	-1.714080	-0.586167	-0.001577	-0.001521	-0.025651
