time (secs)	Normal N	Axial N	Pitch Nm	Normal V	Axial V	Pitch V
0.000000	0.745410	-0.988937	-0.126077	0.000942	-0.000920	-0.004967
0.000100	-4.625433	0.675331	0.066946	-0.005663	0.000691	0.000833
0.000200	-0.902098	-3.419746	0.039181	-0.000991	-0.003176	0.001961
0.000300	1.134253	-1.314516	0.013692	0.001425	-0.001242	0.001316
0.000400	0.347208	-6.164579	0.067239	0.000620	-0.005753	0.004216
0.000500	0.058968	-2.023029	0.017329	0.000136	-0.001887	0.001155
0.000600	-3.534717	-3.102554	0.166403	-0.004213	-0.002853	0.006310
0.000700	-1.870797	0.003668	-0.163337	-0.002280	4.644742E-5	-0.007866
0.000800	0.299586	2.129396	-0.007927	0.000297	0.001980	-0.000617
0.000900	-0.164582	-0.470103	0.015060	-0.000186	-0.000437	0.000672
0.001000	-1.203796	0.203990	0.002028	-0.001475	0.000208	-0.000456
0.001100	-1.634731	3.854135	0.244978	-0.002119	0.003591	0.009210
0.001200	-1.357578	-0.653305	0.100156	-0.001636	-0.000598	0.003894
0.001300	4.334080	-0.215909	0.113805	0.005291	-0.000276	0.006794
0.001400	3.705933	0.993612	0.199452	0.004486	0.000852	0.010016
0.001500	-1.863592	0.202880	0.093894	-0.002280	0.000208	0.003249
0.001600	1.023374	-0.464929	-0.119071	0.001264	-0.000437	-0.004644
0.001700	-3.855262	-0.178065	0.059511	-0.004697	-0.000115	0.000994
0.001800	0.753442	-0.652933	-0.225048	0.000942	-0.000598	-0.009316
0.001900	0.660352	0.756839	0.045823	0.000781	0.000691	0.002122
0.002000	1.675679	-0.794528	-0.059918	0.002070	-0.000759	-0.001745
0.002100	-0.073478	-2.028017	-0.011142	-2.475061E-5	-0.001887	-0.000134
0.002200	-0.292877	-0.305765	-0.049883	-0.000347	-0.000276	-0.002228
0.002300	0.428461	1.970733	0.112783	0.000459	0.001819	0.004699
0.002400	-0.296023	-0.465256	0.083252	-0.000347	-0.000437	0.003572
0.002500	-1.332401	0.365301	-0.092658	-0.001636	0.000369	-0.004644
0.002600	-2.526016	0.176047	-0.067047	-0.003086	0.000208	-0.004000
0.002700	-1.085350	-0.314133	-0.008794	-0.001314	-0.000276	-0.000778
0.002800	3.115340	-1.294543	-0.098327	0.003842	-0.001242	-0.002711
0.002900	3.284165	0.096077	-0.056783	0.004003	4.644742E-5	-0.001100
0.003000	-0.161127	-0.307586	-0.088333	-0.000186	-0.000276	-0.003839
0.003100	-2.908079	0.696676	0.009519	-0.003569	0.000691	-0.000939
0.003200	-0.416789	0.030169	-0.128993	-0.000508	4.644742E-5	-0.005772
0.003300	1.538154	-0.977922	-0.141142	0.001908	-0.000920	-0.005289
0.003400	0.938935	1.286900	0.112314	0.001103	0.001174	0.005021
0.003500	-0.174121	-0.820862	-0.030962	-0.000186	-0.000759	-0.001261
0.003600	-2.223739	1.581490	0.099629	-0.002763	0.001496	0.003088
0.003700	-2.333495	-2.581456	0.000926	-0.002763	-0.002370	-0.000456
0.003800	-1.412225	2.290996	0.146867	-0.001797	0.002141	0.005344
0.003900	2.313636	-1.650643	-0.073517	0.002875	-0.001565	-0.001906
0.004000	-2.757482	1.394102	0.040808	-0.003408	0.001335	0.000350
0.004100	-0.137858	0.563635	-0.029043	-0.000186	0.000530	-0.001422
0.004200	0.095812	-0.632858	0.075015	0.000136	-0.000598	0.003410
0.004300	2.500652	0.432793	-0.025438	0.003036	0.000369	-0.000134
0.004400	-0.820458	-0.304156	0.048148	-0.000991	-0.000276	0.001800
0.004500	-1.609167	-0.146980	0.015586	-0.001958	-0.000115	2.743433E-5
0.004600	-2.620536	1.571821	0.066266	-0.003247	0.001496	0.001477
0.004700	1.966793	0.244269	-0.095411	0.002392	0.000208	-0.003356
0.004800	0.652011	0.417808	0.115052	0.000781	0.000369	0.005183
0.004900	3.780175	-1.115406	-0.141158	0.004647	-0.001081	-0.004322
0.005000	0.960734	2.143746	0.030328	0.001103	0.001980	0.001316
0.005100	0.117882	0.226636	0.019054	0.000136	0.000208	0.000833
0.005200	-0.557228	-0.310446	-0.054776	-0.000669	-0.000276	-0.002550
0.005300	3.270243	-0.426278	-0.088639	0.004003	-0.000437	-0.002389
0.005400	2.496810	0.266493	0.040778	0.003036	0.000208	0.002766
0.005500	1.575925	0.421328	0.005770	0.001908	0.000369	0.000833
0.005600	-4.361314	0.677742	0.049532	-0.005341	0.000691	0.000189
0.005700	-1.426921	1.761076	0.040655	-0.001797	0.001657	0.000833
0.005800	-1.211480	-0.128611	0.134458	-0.001475	-0.000115	0.005344
0.005900	1.592878	1.102038	-0.106662	0.001908	0.001013	-0.004161
0.006000	4.518156	1.838776	-0.120666	0.005453	0.001657	-0.003678
0.006100	-0.381854	1.272954	0.180797	-0.000508	0.001174	0.007438
0.006200	1.175944	-4.771715	0.028069	0.001586	-0.004464	0.002605
0.006300	0.976629	2.685393	0.251791	0.001103	0.002463	0.010821
0.006400	2.847455	3.561007	0.066494	0.003358	0.003268	0.003410
0.006500	-3.007330	1.917450	0.123539	-0.003730	0.001819	0.003733
0.006600	3.527026	-0.753062	0.059837	0.004325	-0.000759	0.004216
0.006700	-2.700036	-1.394113	-0.172497	-0.003247	-0.001242	-0.008350
0.006800	1.361761	-2.700007	-0.039102	0.001747	-0.002531	-0.000617
0.006900	5.436475	1.530124	0.103243	0.006580	0.001335	0.006471
0.007000	-1.468611	-4.828736	-0.121234	-0.001636	-0.004464	-0.004967
0.007100	0.002891	0.907276	-0.073518	-2.475061E-5	0.000852	-0.003356
0.007200	3.654625	-0.924210	0.057860	0.004486	-0.000920	0.004216
0.007300	-1.386351	-1.707093	-0.052783	-0.001636	-0.001565	-0.002550
0.007400	1.162306	-0.139067	-0.338282	0.001425	-0.000115	-0.014149
0.007500	-5.004465	-3.669189	-0.074532	-0.005985	-0.003337	-0.004644
0.007600	2.653607	1.153294	0.232636	0.003197	0.001013	0.010982
0.007700	-2.966760	-1.550719	0.030101	-0.003569	-0.001403	0.000350
0.007800	3.505149	3.412840	0.208142	0.004164	0.003107	0.009854
0.007900	2.559836	2.685106	0.002312	0.003036	0.002463	0.000672
0.008000	-6.972866	-3.178913	-0.049626	-0.008402	-0.002853	-0.004483
0.008100	3.454126	1.626516	-0.341699	0.004164	0.001496	-0.013666
0.008200	0.601593	-1.491313	0.058969	0.000781	-0.001403	0.003088
0.008300	0.820295	1.803131	0.104546	0.000942	0.001657	0.004538
0.008400	2.364828	-4.757461	-0.016835	0.003036	-0.004464	0.001155
0.008500	-1.242650	-1.205852	-0.248983	-0.001475	-0.001081	-0.011088
0.008600	-0.038413	-0.655248	-0.124473	-2.475061E-5	-0.000598	-0.005289
0.008700	-0.086976	2.477295	0.071653	-0.000186	0.002302	0.002605
